severity,pageID,tierRole,englishTitle,sourcePath,sectionID,sourceCount,renderedCount,sourceOnly,renderedOnly,note
SECTION_LAYOUT_DIFF,viet-family-emergency-police,tier1,Call the police,content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-police.json,explore-next,8,0,8,0,source-only: viet-family-emergency-ambulance x1; viet-family-emergency-passport x1; viet-family-emergency-not-safe x1; viet-family-emergency-emergency x1; viet-family-emergency-hospital x1
SECTION_LAYOUT_DIFF,viet-family-hotel-aircon-broken,tier1,The air conditioner isn’t working,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-aircon-broken.json,explore-next,8,0,8,0,source-only: viet-family-hotel-reservation x1; viet-family-hotel-check-in x1; viet-family-hotel-checkout-time x1; viet-family-hotel-checkout x1; viet-family-hotel-room-hot x1
SECTION_LAYOUT_DIFF,viet-family-hotel-check-in,tier1,I’d like to check in,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-check-in.json,explore-next,8,0,8,0,source-only: viet-family-hotel-reservation x1; viet-family-hotel-checkout-time x1; viet-family-hotel-checkout x1; viet-family-hotel-room-hot x1; viet-family-hotel-aircon-broken x1
SECTION_LAYOUT_DIFF,viet-family-hotel-checkout,tier1,I’d like to check out,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-checkout.json,explore-next,8,0,8,0,source-only: viet-family-hotel-reservation x1; viet-family-hotel-check-in x1; viet-family-hotel-checkout-time x1; viet-family-hotel-room-hot x1; viet-family-hotel-aircon-broken x1
SECTION_LAYOUT_DIFF,viet-family-hotel-checkout-time,tier1,What time is check-out?,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-checkout-time.json,explore-next,8,0,8,0,source-only: viet-family-hotel-reservation x1; viet-family-hotel-check-in x1; viet-family-hotel-checkout x1; viet-family-hotel-room-hot x1; viet-family-hotel-aircon-broken x1
SECTION_LAYOUT_DIFF,viet-family-hotel-luggage,tier1,Please hold my luggage,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-luggage.json,explore-next,8,0,8,0,source-only: viet-family-hotel-reservation x1; viet-family-hotel-check-in x1; viet-family-hotel-checkout-time x1; viet-family-hotel-checkout x1; viet-family-hotel-room-hot x1
SECTION_LAYOUT_DIFF,viet-family-hotel-more-supplies,tier1,More towels please,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-more-supplies.json,explore-next,8,0,8,0,source-only: viet-family-hotel-reservation x1; viet-family-hotel-check-in x1; viet-family-hotel-checkout-time x1; viet-family-hotel-checkout x1; viet-family-hotel-room-hot x1
SECTION_LAYOUT_DIFF,viet-family-hotel-reservation,tier1,I have a reservation,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-reservation.json,explore-next,8,0,8,0,source-only: viet-family-hotel-check-in x1; viet-family-hotel-checkout-time x1; viet-family-hotel-checkout x1; viet-family-hotel-room-hot x1; viet-family-hotel-aircon-broken x1
SECTION_LAYOUT_DIFF,viet-family-hotel-room-hot,tier1,This room is too hot,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-room-hot.json,explore-next,8,0,8,0,source-only: viet-family-hotel-reservation x1; viet-family-hotel-check-in x1; viet-family-hotel-checkout-time x1; viet-family-hotel-checkout x1; viet-family-hotel-aircon-broken x1
SECTION_LAYOUT_DIFF,viet-family-money-another-one,tier1,Show me another one,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-another-one.json,explore-next,8,0,8,0,source-only: viet-family-money-how-much x1; viet-family-money-per-kilo x1; viet-family-money-too-expensive x1; viet-family-money-lower-price x1; viet-family-money-final-price x1
SECTION_LAYOUT_DIFF,viet-family-money-final-price,tier1,What’s your final price?,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-final-price.json,explore-next,8,0,8,0,source-only: viet-family-money-how-much x1; viet-family-money-per-kilo x1; viet-family-money-too-expensive x1; viet-family-money-lower-price x1; viet-family-money-another-one x1
SECTION_LAYOUT_DIFF,viet-family-money-find-atm,tier1,Where is the nearest ATM?,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-find-atm.json,explore-next,8,0,8,0,source-only: viet-family-money-how-much x1; viet-family-money-per-kilo x1; viet-family-money-too-expensive x1; viet-family-money-lower-price x1; viet-family-money-final-price x1
SECTION_LAYOUT_DIFF,viet-family-money-how-much,tier1,How much is this?,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-how-much.json,explore-next,8,0,8,0,source-only: viet-family-money-per-kilo x1; viet-family-money-too-expensive x1; viet-family-money-lower-price x1; viet-family-money-final-price x1; viet-family-money-another-one x1
SECTION_LAYOUT_DIFF,viet-family-money-lower-price,tier1,Can you lower it a little?,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-lower-price.json,explore-next,8,0,8,0,source-only: viet-family-money-how-much x1; viet-family-money-per-kilo x1; viet-family-money-too-expensive x1; viet-family-money-final-price x1; viet-family-money-another-one x1
SECTION_LAYOUT_DIFF,viet-family-money-per-kilo,tier1,How much per kilo?,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-per-kilo.json,explore-next,8,0,8,0,source-only: viet-family-money-how-much x1; viet-family-money-too-expensive x1; viet-family-money-lower-price x1; viet-family-money-final-price x1; viet-family-money-another-one x1
SECTION_LAYOUT_DIFF,viet-family-money-take-this,tier1,I’ll take this one,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-take-this.json,explore-next,8,0,8,0,source-only: viet-family-money-how-much x1; viet-family-money-per-kilo x1; viet-family-money-too-expensive x1; viet-family-money-lower-price x1; viet-family-money-final-price x1
SECTION_LAYOUT_DIFF,viet-family-money-too-expensive,tier1,Too expensive,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-too-expensive.json,explore-next,8,0,8,0,source-only: viet-family-money-how-much x1; viet-family-money-per-kilo x1; viet-family-money-lower-price x1; viet-family-money-final-price x1; viet-family-money-another-one x1
SECTION_LAYOUT_DIFF,viet-family-social-first-time,tier1,This is my first time,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-first-time.json,explore-next,8,0,8,0,source-only: viet-family-social-from-us x1; viet-family-social-from-uk x1; viet-family-social-like-vietnam x1; viet-family-social-food-good x1; viet-family-social-weather-hot x1
SECTION_LAYOUT_DIFF,viet-family-social-food-good,tier1,The food is so good,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-food-good.json,explore-next,8,0,8,0,source-only: viet-family-social-from-us x1; viet-family-social-from-uk x1; viet-family-social-first-time x1; viet-family-social-like-vietnam x1; viet-family-social-weather-hot x1
SECTION_LAYOUT_DIFF,viet-family-social-from-uk,tier1,I’m from England,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-from-uk.json,explore-next,8,0,8,0,source-only: viet-family-social-from-us x1; viet-family-social-first-time x1; viet-family-social-like-vietnam x1; viet-family-social-food-good x1; viet-family-social-weather-hot x1
SECTION_LAYOUT_DIFF,viet-family-social-from-us,tier1,I’m from the United States,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-from-us.json,explore-next,8,0,8,0,source-only: viet-family-social-from-uk x1; viet-family-social-first-time x1; viet-family-social-like-vietnam x1; viet-family-social-food-good x1; viet-family-social-weather-hot x1
SECTION_LAYOUT_DIFF,viet-family-social-like-vietnam,tier1,I like Vietnam,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-like-vietnam.json,explore-next,8,0,8,0,source-only: viet-family-social-from-us x1; viet-family-social-from-uk x1; viet-family-social-first-time x1; viet-family-social-food-good x1; viet-family-social-weather-hot x1
SECTION_LAYOUT_DIFF,viet-family-social-weather-hot,tier1,The weather is so hot,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-weather-hot.json,explore-next,8,0,8,0,source-only: viet-family-social-from-us x1; viet-family-social-from-uk x1; viet-family-social-first-time x1; viet-family-social-like-vietnam x1; viet-family-social-food-good x1
SECTION_LAYOUT_DIFF,viet-family-transport-aircon,tier1,Please turn on the air conditioning,content-draft/viet/canonical-pages/tier-one/transport/transport-aircon.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-main-destination x1; viet-family-transport-stop-here x1; viet-family-transport-route x1; viet-family-transport-wait x1
SECTION_LAYOUT_DIFF,viet-family-transport-cash,tier1,I’ll pay cash,content-draft/viet/canonical-pages/tier-one/transport/transport-cash.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-main-destination x1; viet-family-transport-stop-here x1; viet-family-transport-route x1; viet-family-transport-aircon x1
SECTION_LAYOUT_DIFF,viet-family-transport-destination,tier1,Take me here,content-draft/viet/canonical-pages/tier-one/transport/transport-destination.json,explore-next,8,0,8,0,source-only: viet-family-transport-main-destination x1; viet-family-transport-stop-here x1; viet-family-transport-route x1; viet-family-transport-aircon x1; viet-family-transport-wait x1
SECTION_LAYOUT_DIFF,viet-family-transport-fare,tier1,How much is the fare?,content-draft/viet/canonical-pages/tier-one/transport/transport-fare.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-main-destination x1; viet-family-transport-stop-here x1; viet-family-transport-route x1; viet-family-transport-aircon x1
SECTION_LAYOUT_DIFF,viet-family-transport-lost,tier1,I think we are lost,content-draft/viet/canonical-pages/tier-one/transport/transport-lost.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-main-destination x1; viet-family-transport-stop-here x1; viet-family-transport-route x1; viet-family-transport-aircon x1
SECTION_LAYOUT_DIFF,viet-family-transport-main-destination,tier1,Go to District 1,content-draft/viet/canonical-pages/tier-one/transport/transport-main-destination.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-stop-here x1; viet-family-transport-route x1; viet-family-transport-aircon x1; viet-family-transport-wait x1
SECTION_LAYOUT_DIFF,viet-family-transport-meter,tier1,Please use the meter,content-draft/viet/canonical-pages/tier-one/transport/transport-meter.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-main-destination x1; viet-family-transport-stop-here x1; viet-family-transport-route x1; viet-family-transport-aircon x1
SECTION_LAYOUT_DIFF,viet-family-transport-route,tier1,Go this way,content-draft/viet/canonical-pages/tier-one/transport/transport-route.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-main-destination x1; viet-family-transport-stop-here x1; viet-family-transport-aircon x1; viet-family-transport-wait x1
SECTION_LAYOUT_DIFF,viet-family-transport-stop-here,tier1,You can stop here,content-draft/viet/canonical-pages/tier-one/transport/transport-stop-here.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-main-destination x1; viet-family-transport-route x1; viet-family-transport-aircon x1; viet-family-transport-wait x1
SECTION_LAYOUT_DIFF,viet-family-transport-wait,tier1,Wait for me five minutes,content-draft/viet/canonical-pages/tier-one/transport/transport-wait.json,explore-next,8,0,8,0,source-only: viet-family-transport-destination x1; viet-family-transport-main-destination x1; viet-family-transport-stop-here x1; viet-family-transport-route x1; viet-family-transport-aircon x1
SECTION_LAYOUT_DIFF,viet-family-v500-emer-safe-do-not-touch-me,tier1,Do not touch me,content-draft/viet/canonical-pages/tier-one/emergency-safety/v500-emer-safe-do-not-touch-me.json,explore-next,8,0,8,0,source-only: viet-family-emergency-police x1; viet-family-emergency-ambulance x1; viet-family-emergency-passport x1; viet-family-emergency-not-safe x1; viet-family-emergency-emergency x1
SECTION_LAYOUT_DIFF,viet-family-v500-emer-safe-i-am-injured,tier1,I am injured,content-draft/viet/canonical-pages/tier-one/emergency-safety/v500-emer-safe-i-am-injured.json,explore-next,8,0,8,0,source-only: viet-family-emergency-police x1; viet-family-emergency-ambulance x1; viet-family-emergency-passport x1; viet-family-emergency-not-safe x1; viet-family-emergency-emergency x1
SECTION_LAYOUT_DIFF,viet-family-v500-emer-safe-i-cannot-move,tier1,I cannot move,content-draft/viet/canonical-pages/tier-one/emergency-safety/v500-emer-safe-i-cannot-move.json,explore-next,8,0,8,0,source-only: viet-family-emergency-police x1; viet-family-emergency-ambulance x1; viet-family-emergency-passport x1; viet-family-emergency-not-safe x1; viet-family-emergency-emergency x1
SECTION_LAYOUT_DIFF,viet-family-v500-hote-acco-the-door-does-not-lock,tier1,The door does not lock,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/v500-hote-acco-the-door-does-not-lock.json,explore-next,8,0,8,0,source-only: viet-family-hotel-reservation x1; viet-family-hotel-check-in x1; viet-family-hotel-checkout-time x1; viet-family-hotel-checkout x1; viet-family-hotel-room-hot x1
SECTION_LAYOUT_DIFF,viet-family-v500-mone-numb-pric-the-atm-kept-my-card,tier1,The ATM kept my card,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/v500-mone-numb-pric-the-atm-kept-my-card.json,explore-next,8,0,8,0,source-only: viet-family-money-how-much x1; viet-family-money-per-kilo x1; viet-family-money-too-expensive x1; viet-family-money-lower-price x1; viet-family-money-final-price x1
SECTION_LAYOUT_DIFF,viet-family-airport-bag-missing,tier1,My bag did not arrive,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-bag-missing.json,explore-next,7,0,7,0,source-only: viet-family-airport-immigration x1; viet-family-airport-baggage x1; viet-family-airport-sim x1; viet-family-airport-pickup x1; viet-family-v500-airp-bord-arri-here-is-my-visa x1
SECTION_LAYOUT_DIFF,viet-family-airport-baggage,tier1,Where is baggage claim?,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-baggage.json,explore-next,7,0,7,0,source-only: viet-family-airport-immigration x1; viet-family-airport-sim x1; viet-family-airport-pickup x1; viet-family-airport-bag-missing x1; viet-family-v500-airp-bord-arri-here-is-my-visa x1
SECTION_LAYOUT_DIFF,viet-family-airport-immigration,tier1,Where is immigration?,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-immigration.json,explore-next,7,0,7,0,source-only: viet-family-airport-baggage x1; viet-family-airport-sim x1; viet-family-airport-pickup x1; viet-family-airport-bag-missing x1; viet-family-v500-airp-bord-arri-here-is-my-visa x1
SECTION_LAYOUT_DIFF,viet-family-airport-pickup,tier1,Where is the pickup area?,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup.json,explore-next,7,0,7,0,source-only: viet-family-airport-immigration x1; viet-family-airport-baggage x1; viet-family-airport-sim x1; viet-family-airport-bag-missing x1; viet-family-v500-airp-bord-arri-here-is-my-visa x1
SECTION_LAYOUT_DIFF,viet-family-airport-sim,tier1,Where can I buy a SIM card?,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-sim.json,explore-next,7,0,7,0,source-only: viet-family-airport-immigration x1; viet-family-airport-baggage x1; viet-family-airport-pickup x1; viet-family-airport-bag-missing x1; viet-family-v500-airp-bord-arri-here-is-my-visa x1
SECTION_LAYOUT_DIFF,viet-family-directions-go-straight,tier1,Should I go straight?,content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-go-straight.json,explore-next,7,0,7,0,source-only: viet-family-directions-how-to-get x1; viet-family-directions-near x1; viet-family-directions-how-long x1; viet-family-directions-turn-left x1; viet-family-directions-turn-right x1
SECTION_LAYOUT_DIFF,viet-family-directions-how-long,tier1,How long does it take on foot?,content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-how-long.json,explore-next,7,0,7,0,source-only: viet-family-directions-how-to-get x1; viet-family-directions-near x1; viet-family-directions-turn-left x1; viet-family-directions-turn-right x1; viet-family-directions-go-straight x1
SECTION_LAYOUT_DIFF,viet-family-directions-how-to-get,tier1,"Excuse me, how do I get there?",content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-how-to-get.json,explore-next,7,0,7,0,source-only: viet-family-directions-near x1; viet-family-directions-how-long x1; viet-family-directions-turn-left x1; viet-family-directions-turn-right x1; viet-family-directions-go-straight x1
SECTION_LAYOUT_DIFF,viet-family-directions-near,tier1,Is it near here?,content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-near.json,explore-next,7,0,7,0,source-only: viet-family-directions-how-to-get x1; viet-family-directions-how-long x1; viet-family-directions-turn-left x1; viet-family-directions-turn-right x1; viet-family-directions-go-straight x1
SECTION_LAYOUT_DIFF,viet-family-directions-turn-left,tier1,Where do I turn left?,content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-turn-left.json,explore-next,7,0,7,0,source-only: viet-family-directions-how-to-get x1; viet-family-directions-near x1; viet-family-directions-how-long x1; viet-family-directions-turn-right x1; viet-family-directions-go-straight x1
SECTION_LAYOUT_DIFF,viet-family-directions-turn-right,tier1,Should I turn right?,content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-turn-right.json,explore-next,7,0,7,0,source-only: viet-family-directions-how-to-get x1; viet-family-directions-near x1; viet-family-directions-how-long x1; viet-family-directions-turn-left x1; viet-family-directions-go-straight x1
SECTION_LAYOUT_DIFF,viet-family-health-allergy,tier1,I am allergic to this,content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-allergy.json,explore-next,7,0,7,0,source-only: viet-family-health-doctor x1; viet-family-health-pharmacy x1; viet-family-health-headache x1; viet-family-health-stomach x1; viet-family-health-motion-sickness x1
SECTION_LAYOUT_DIFF,viet-family-health-diarrhea,tier1,I need something for diarrhea,content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-diarrhea.json,explore-next,7,0,7,0,source-only: viet-family-health-doctor x1; viet-family-health-pharmacy x1; viet-family-health-headache x1; viet-family-health-stomach x1; viet-family-health-motion-sickness x1
SECTION_LAYOUT_DIFF,viet-family-health-doctor,tier1,I need a doctor,content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-doctor.json,explore-next,7,0,7,0,source-only: viet-family-health-pharmacy x1; viet-family-health-headache x1; viet-family-health-stomach x1; viet-family-health-motion-sickness x1; viet-family-health-allergy x1
SECTION_LAYOUT_DIFF,viet-family-health-headache,tier1,I have a headache,content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-headache.json,explore-next,7,0,7,0,source-only: viet-family-health-doctor x1; viet-family-health-pharmacy x1; viet-family-health-stomach x1; viet-family-health-motion-sickness x1; viet-family-health-allergy x1
SECTION_LAYOUT_DIFF,viet-family-health-motion-sickness,tier1,Do you have motion sickness medicine?,content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-motion-sickness.json,explore-next,7,0,7,0,source-only: viet-family-health-doctor x1; viet-family-health-pharmacy x1; viet-family-health-headache x1; viet-family-health-stomach x1; viet-family-health-allergy x1
SECTION_LAYOUT_DIFF,viet-family-health-pharmacy,tier1,Where is the nearest pharmacy?,content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-pharmacy.json,explore-next,7,0,7,0,source-only: viet-family-health-doctor x1; viet-family-health-headache x1; viet-family-health-stomach x1; viet-family-health-motion-sickness x1; viet-family-health-allergy x1
SECTION_LAYOUT_DIFF,viet-family-health-stomach,tier1,My stomach hurts,content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-stomach.json,explore-next,7,0,7,0,source-only: viet-family-health-doctor x1; viet-family-health-pharmacy x1; viet-family-health-headache x1; viet-family-health-motion-sickness x1; viet-family-health-allergy x1
SECTION_LAYOUT_DIFF,viet-family-phone-battery-dead,tier1,My phone battery is dead,content-draft/viet/canonical-pages/tier-one/phone-internet-power/phone-battery-dead.json,explore-next,7,0,7,0,source-only: viet-family-phone-wifi-password x1; viet-family-phone-sim x1; viet-family-phone-charger x1; viet-family-phone-charge-here x1; viet-family-v500-phon-inte-powe-my-map-is-not-working x1
SECTION_LAYOUT_DIFF,viet-family-phone-charge-here,tier1,Can I charge my phone here?,content-draft/viet/canonical-pages/tier-one/phone-internet-power/phone-charge-here.json,explore-next,7,0,7,0,source-only: viet-family-phone-wifi-password x1; viet-family-phone-sim x1; viet-family-phone-battery-dead x1; viet-family-phone-charger x1; viet-family-v500-phon-inte-powe-my-map-is-not-working x1
SECTION_LAYOUT_DIFF,viet-family-phone-charger,tier1,Do you have a charger?,content-draft/viet/canonical-pages/tier-one/phone-internet-power/phone-charger.json,explore-next,7,0,7,0,source-only: viet-family-phone-wifi-password x1; viet-family-phone-sim x1; viet-family-phone-battery-dead x1; viet-family-phone-charge-here x1; viet-family-v500-phon-inte-powe-my-map-is-not-working x1
SECTION_LAYOUT_DIFF,viet-family-phone-sim,tier1,Do you sell SIM cards?,content-draft/viet/canonical-pages/tier-one/phone-internet-power/phone-sim.json,explore-next,7,0,7,0,source-only: viet-family-phone-wifi-password x1; viet-family-phone-battery-dead x1; viet-family-phone-charger x1; viet-family-phone-charge-here x1; viet-family-v500-phon-inte-powe-my-map-is-not-working x1
SECTION_LAYOUT_DIFF,viet-family-phone-wifi-password,tier1,What is the Wi-Fi password?,content-draft/viet/canonical-pages/tier-one/phone-internet-power/phone-wifi-password.json,explore-next,7,0,7,0,source-only: viet-family-phone-sim x1; viet-family-phone-battery-dead x1; viet-family-phone-charger x1; viet-family-phone-charge-here x1; viet-family-v500-phon-inte-powe-my-map-is-not-working x1
SECTION_LAYOUT_DIFF,viet-family-repair-english-help,tier1,Do you speak English?,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-english-help.json,explore-next,7,0,7,0,source-only: viet-family-repair-understand x1; viet-family-repair-slower x1; viet-family-repair-repeat x1; viet-family-repair-write-down x1; viet-family-repair-meaning x1
SECTION_LAYOUT_DIFF,viet-family-repair-meaning,tier1,What does that mean?,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-meaning.json,explore-next,7,0,7,0,source-only: viet-family-repair-understand x1; viet-family-repair-slower x1; viet-family-repair-repeat x1; viet-family-repair-write-down x1; viet-family-repair-number x1
SECTION_LAYOUT_DIFF,viet-family-repair-number,tier1,Please say the number again,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-number.json,explore-next,7,0,7,0,source-only: viet-family-repair-understand x1; viet-family-repair-slower x1; viet-family-repair-repeat x1; viet-family-repair-write-down x1; viet-family-repair-meaning x1
SECTION_LAYOUT_DIFF,viet-family-repair-repeat,tier1,Please say that again,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-repeat.json,explore-next,7,0,7,0,source-only: viet-family-repair-understand x1; viet-family-repair-slower x1; viet-family-repair-write-down x1; viet-family-repair-meaning x1; viet-family-repair-number x1
SECTION_LAYOUT_DIFF,viet-family-repair-slower,tier1,Can you speak a little slower?,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-slower.json,explore-next,7,0,7,0,source-only: viet-family-repair-understand x1; viet-family-repair-repeat x1; viet-family-repair-write-down x1; viet-family-repair-meaning x1; viet-family-repair-number x1
SECTION_LAYOUT_DIFF,viet-family-repair-understand,tier1,I don’t understand,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-understand.json,explore-next,7,0,7,0,source-only: viet-family-repair-slower x1; viet-family-repair-repeat x1; viet-family-repair-write-down x1; viet-family-repair-meaning x1; viet-family-repair-number x1
SECTION_LAYOUT_DIFF,viet-family-repair-write-down,tier1,Please write it down,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-write-down.json,explore-next,7,0,7,0,source-only: viet-family-repair-understand x1; viet-family-repair-slower x1; viet-family-repair-repeat x1; viet-family-repair-meaning x1; viet-family-repair-number x1
SECTION_LAYOUT_DIFF,viet-family-service-bag,tier1,Do you have a bag?,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-bag.json,explore-next,7,0,7,0,source-only: viet-family-service-water x1; viet-family-service-tissues x1; viet-family-service-sunscreen x1; viet-family-service-open-this x1; viet-family-service-card x1
SECTION_LAYOUT_DIFF,viet-family-service-card,tier1,Can I pay by card?,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-card.json,explore-next,7,0,7,0,source-only: viet-family-service-water x1; viet-family-service-bag x1; viet-family-service-tissues x1; viet-family-service-sunscreen x1; viet-family-service-open-this x1
SECTION_LAYOUT_DIFF,viet-family-service-open-this,tier1,Please open this for me,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-open-this.json,explore-next,7,0,7,0,source-only: viet-family-service-water x1; viet-family-service-bag x1; viet-family-service-tissues x1; viet-family-service-sunscreen x1; viet-family-service-card x1
SECTION_LAYOUT_DIFF,viet-family-service-receipt,tier1,Please give me the receipt,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-receipt.json,explore-next,7,0,7,0,source-only: viet-family-service-water x1; viet-family-service-bag x1; viet-family-service-tissues x1; viet-family-service-sunscreen x1; viet-family-service-open-this x1
SECTION_LAYOUT_DIFF,viet-family-service-sunscreen,tier1,Where is the sunscreen?,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-sunscreen.json,explore-next,7,0,7,0,source-only: viet-family-service-water x1; viet-family-service-bag x1; viet-family-service-tissues x1; viet-family-service-open-this x1; viet-family-service-card x1
SECTION_LAYOUT_DIFF,viet-family-service-tissues,tier1,Tissues please,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-tissues.json,explore-next,7,0,7,0,source-only: viet-family-service-water x1; viet-family-service-bag x1; viet-family-service-sunscreen x1; viet-family-service-open-this x1; viet-family-service-card x1
SECTION_LAYOUT_DIFF,viet-family-service-water,tier1,A bottle of water please,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-water.json,explore-next,7,0,7,0,source-only: viet-family-service-bag x1; viet-family-service-tissues x1; viet-family-service-sunscreen x1; viet-family-service-open-this x1; viet-family-service-card x1
SECTION_LAYOUT_DIFF,viet-family-v500-airp-bord-arri-here-is-my-passport,tier1,Here is my passport,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/v500-airp-bord-arri-here-is-my-passport.json,explore-next,7,0,7,0,source-only: viet-family-airport-immigration x1; viet-family-airport-baggage x1; viet-family-airport-sim x1; viet-family-airport-pickup x1; viet-family-airport-bag-missing x1
SECTION_LAYOUT_DIFF,viet-family-v500-airp-bord-arri-here-is-my-visa,tier1,Here is my visa,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/v500-airp-bord-arri-here-is-my-visa.json,explore-next,7,0,7,0,source-only: viet-family-airport-immigration x1; viet-family-airport-baggage x1; viet-family-airport-sim x1; viet-family-airport-pickup x1; viet-family-airport-bag-missing x1
SECTION_LAYOUT_DIFF,viet-family-v500-airp-bord-arri-where-is-the-atm,tier1,Where is the ATM?,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/v500-airp-bord-arri-where-is-the-atm.json,explore-next,7,0,7,0,source-only: viet-family-airport-immigration x1; viet-family-airport-baggage x1; viet-family-airport-sim x1; viet-family-airport-pickup x1; viet-family-airport-bag-missing x1
SECTION_LAYOUT_DIFF,viet-family-v500-dire-navi-where-is-the-nearest-restroom,tier1,Where is the nearest restroom?,content-draft/viet/canonical-pages/tier-one/directions-navigation/v500-dire-navi-where-is-the-nearest-restroom.json,explore-next,7,0,7,0,source-only: viet-family-directions-how-to-get x1; viet-family-directions-near x1; viet-family-directions-how-long x1; viet-family-directions-turn-left x1; viet-family-directions-turn-right x1
SECTION_LAYOUT_DIFF,viet-family-v500-heal-phar-i-feel-dizzy,tier1,I feel dizzy,content-draft/viet/canonical-pages/tier-one/health-pharmacy/v500-heal-phar-i-feel-dizzy.json,explore-next,7,0,7,0,source-only: viet-family-health-doctor x1; viet-family-health-pharmacy x1; viet-family-health-headache x1; viet-family-health-stomach x1; viet-family-health-motion-sickness x1
SECTION_LAYOUT_DIFF,viet-family-v500-loca-serv-ever-task-where-can-i-buy-water,tier1,Where can I buy water?,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/v500-loca-serv-ever-task-where-can-i-buy-water.json,explore-next,7,0,7,0,source-only: viet-family-service-water x1; viet-family-service-bag x1; viet-family-service-tissues x1; viet-family-service-sunscreen x1; viet-family-service-open-this x1
