"selected_order","batch_role","selection_group","page_id","phrase_id","relationship_id","source_kind","source_id","target_kind","target_id","target_page_id","target_resolution_status","target_vietnamese","target_english","relation_type","display_label","reason","sort_order","generated_relation_source_path","source_path","reviewer_notes","review_status","import_approval"
"5","reference_completed","journey_place","viet-phrase-city-danang-place-ba-na-hills","city-danang-place-ba-na-hills","relation:dae98ed85ba63314","phrase_page","viet-phrase-city-danang-place-ba-na-hills","phrase_page","viet-phrase-ves-two-tickets-ba-na-hills","viet-phrase-ves-two-tickets-ba-na-hills","resolved_one_canonical_page","","","see_also","Quick say","Authored Quick say row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"5","reference_completed","journey_place","viet-phrase-city-danang-place-ba-na-hills","city-danang-place-ba-na-hills","relation:d41d514b8827ffd2","phrase_page","viet-phrase-city-danang-place-ba-na-hills","phrase_page","viet-phrase-city-danang-stop-ba-na-hills","viet-phrase-city-danang-stop-ba-na-hills","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"5","reference_completed","journey_place","viet-phrase-city-danang-place-ba-na-hills","city-danang-place-ba-na-hills","relation:838ae36deca9369e","phrase_page","viet-phrase-city-danang-place-ba-na-hills","phrase_page","viet-phrase-ves-where-cable-car","viet-phrase-ves-where-cable-car","resolved_one_canonical_page","","","see_also","Journey flow","Authored Journey flow row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"5","reference_completed","journey_place","viet-phrase-city-danang-place-ba-na-hills","city-danang-place-ba-na-hills","relation:c1728f0df24c699e","phrase_page","viet-phrase-city-danang-place-ba-na-hills","phrase_page","viet-phrase-city-danang-eat-near-ba-na-hills","viet-phrase-city-danang-eat-near-ba-na-hills","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"5","reference_completed","journey_place","viet-phrase-city-danang-place-ba-na-hills","city-danang-place-ba-na-hills","relation:6f2bdc46d80d18e2","phrase_page","viet-phrase-city-danang-place-ba-na-hills","phrase_page","viet-phrase-city-danang-atm-ba-na-hills","viet-phrase-city-danang-atm-ba-na-hills","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"5","reference_completed","journey_place","viet-phrase-city-danang-place-ba-na-hills","city-danang-place-ba-na-hills","relation:fbb3189fd2f7863a","phrase_page","viet-phrase-city-danang-place-ba-na-hills","phrase_page","viet-phrase-ves-take-photo-for-me","viet-phrase-ves-take-photo-for-me","resolved_one_canonical_page","","","see_also","Journey flow","Authored Journey flow row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"5","reference_completed","journey_place","viet-phrase-city-danang-place-ba-na-hills","city-danang-place-ba-na-hills","relation:b54ecdfcb6bc960a","phrase_page","viet-phrase-city-danang-place-ba-na-hills","phrase_page","viet-phrase-store-1","viet-phrase-store-1","resolved_one_canonical_page","","","see_also","Journey flow","Authored Journey flow row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"5","reference_completed","journey_place","viet-phrase-city-danang-place-ba-na-hills","city-danang-place-ba-na-hills","relation:acbea535c22a025d","phrase_page","viet-phrase-city-danang-place-ba-na-hills","phrase_page","viet-phrase-ves-call-taxi-for-me","viet-phrase-ves-call-taxi-for-me","resolved_one_canonical_page","","","see_also","Journey flow","Authored Journey flow row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"6","active_review","place_navigation","viet-phrase-city-danang-place-dragon-bridge","city-danang-place-dragon-bridge","relation:100ce3c651484663","phrase_page","viet-phrase-city-danang-place-dragon-bridge","phrase_page","viet-phrase-city-danang-stop-dragon-bridge","viet-phrase-city-danang-stop-dragon-bridge","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"6","active_review","place_navigation","viet-phrase-city-danang-place-dragon-bridge","city-danang-place-dragon-bridge","relation:10b3e0fa7a2456b5","phrase_page","viet-phrase-city-danang-place-dragon-bridge","phrase_page","viet-phrase-ves-drop-near-dragon-bridge","viet-phrase-ves-drop-near-dragon-bridge","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"6","active_review","place_navigation","viet-phrase-city-danang-place-dragon-bridge","city-danang-place-dragon-bridge","relation:bf816685edc45162","phrase_page","viet-phrase-city-danang-place-dragon-bridge","phrase_page","viet-phrase-city-danang-atm-dragon-bridge","viet-phrase-city-danang-atm-dragon-bridge","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"6","active_review","place_navigation","viet-phrase-city-danang-place-dragon-bridge","city-danang-place-dragon-bridge","relation:a7eac1db06e01716","phrase_page","viet-phrase-city-danang-place-dragon-bridge","phrase_page","viet-phrase-city-danang-eat-near-dragon-bridge","viet-phrase-city-danang-eat-near-dragon-bridge","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"6","active_review","place_navigation","viet-phrase-city-danang-place-dragon-bridge","city-danang-place-dragon-bridge","relation:d36e692249628750","phrase_page","viet-phrase-city-danang-place-dragon-bridge","phrase_page","viet-phrase-city-danang-where-dragon-bridge","viet-phrase-city-danang-where-dragon-bridge","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"6","active_review","place_navigation","viet-phrase-city-danang-place-dragon-bridge","city-danang-place-dragon-bridge","relation:631dd2637ac47c63","phrase_page","viet-phrase-city-danang-place-dragon-bridge","phrase_page","viet-phrase-city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"6","active_review","place_navigation","viet-phrase-city-danang-place-dragon-bridge","city-danang-place-dragon-bridge","relation:831b5dcee9756c59","phrase_page","viet-phrase-city-danang-place-dragon-bridge","phrase_page","viet-phrase-ves-take-photo-for-me","viet-phrase-ves-take-photo-for-me","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"7","active_review","place_journey","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","relation:0c3943f768642f60","phrase_page","viet-phrase-city-danang-place-marble-mountains","phrase_page","viet-phrase-city-danang-time-marble-mountains","viet-phrase-city-danang-time-marble-mountains","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"7","active_review","place_journey","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","relation:175c580fd041a145","phrase_page","viet-phrase-city-danang-place-marble-mountains","phrase_page","viet-phrase-city-danang-go-marble-mountains","viet-phrase-city-danang-go-marble-mountains","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"7","active_review","place_journey","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","relation:65cfb9aaf66c6602","phrase_page","viet-phrase-city-danang-place-marble-mountains","phrase_page","viet-phrase-city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"7","active_review","place_journey","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","relation:a14a566cedb11d6c","phrase_page","viet-phrase-city-danang-place-marble-mountains","phrase_page","viet-phrase-city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains","resolved_one_canonical_page","","","see_also","Quick say","Authored Quick say row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"7","active_review","place_journey","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","relation:aa8727f9dd8c34a5","phrase_page","viet-phrase-city-danang-place-marble-mountains","phrase_page","viet-phrase-v500-sigh-acti-where-is-the-entrance","viet-phrase-v500-sigh-acti-where-is-the-entrance","resolved_one_canonical_page","","","see_also","Key phrases","Authored Key phrases row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"7","active_review","place_journey","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","relation:2b54468663b470f8","phrase_page","viet-phrase-city-danang-place-marble-mountains","phrase_page","viet-phrase-city-danang-stop-marble-mountains","viet-phrase-city-danang-stop-marble-mountains","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"7","active_review","place_journey","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","relation:8429c1df0bd87bf7","phrase_page","viet-phrase-city-danang-place-marble-mountains","phrase_page","viet-phrase-ves-where-driver-waits","viet-phrase-ves-where-driver-waits","resolved_one_canonical_page","","","see_also","Key phrases","Authored Key phrases row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"7","active_review","place_journey","viet-phrase-city-danang-place-marble-mountains","city-danang-place-marble-mountains","relation:44e14c640157a717","phrase_page","viet-phrase-city-danang-place-marble-mountains","phrase_page","viet-phrase-ves-call-taxi-for-me","viet-phrase-ves-call-taxi-for-me","resolved_one_canonical_page","","","see_also","Key phrases","Authored Key phrases row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","relation:11f93751b49f2243","phrase_page","viet-phrase-city-danang-place-son-tra","phrase_page","viet-phrase-city-danang-go-son-tra","viet-phrase-city-danang-go-son-tra","resolved_one_canonical_page","","","see_also","Quick say","Authored Quick say row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","relation:1d81f49ae2281ce7","phrase_page","viet-phrase-city-danang-place-son-tra","phrase_page","viet-phrase-city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","relation:2ef2ef424f7f5366","phrase_page","viet-phrase-city-danang-place-son-tra","phrase_page","viet-phrase-city-danang-place-apec-park","viet-phrase-city-danang-place-apec-park","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","relation:f8bec21349310ad4","phrase_page","viet-phrase-city-danang-place-son-tra","phrase_page","viet-phrase-city-danang-where-linh-ung","viet-phrase-city-danang-where-linh-ung","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","relation:4e4402c4b21c2a4e","phrase_page","viet-phrase-city-danang-place-son-tra","phrase_page","viet-phrase-city-danang-place-asia-park","viet-phrase-city-danang-place-asia-park","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","relation:89cb937b74146c2b","phrase_page","viet-phrase-city-danang-place-son-tra","phrase_page","viet-phrase-city-danang-near-my-khe","viet-phrase-city-danang-near-my-khe","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","relation:af08c6369efaa317","phrase_page","viet-phrase-city-danang-place-son-tra","phrase_page","viet-phrase-ves-can-you-wait-here","viet-phrase-ves-can-you-wait-here","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","relation:3209ef72dbf17988","phrase_page","viet-phrase-city-danang-place-son-tra","phrase_page","viet-phrase-ves-what-time-come-back","viet-phrase-ves-what-time-come-back","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","relation:1b0c7a5f94d7b448","phrase_page","viet-phrase-city-danang-place-bach-dang-street","phrase_page","viet-phrase-ves-to-bach-dang-street","viet-phrase-ves-to-bach-dang-street","resolved_one_canonical_page","","","see_also","Show the driver","Authored Show the driver row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","relation:4f96d0ffd969b242","phrase_page","viet-phrase-city-danang-place-bach-dang-street","phrase_page","viet-phrase-city-danang-atm-bach-dang-street","viet-phrase-city-danang-atm-bach-dang-street","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","relation:7148069791a7886c","phrase_page","viet-phrase-city-danang-place-bach-dang-street","phrase_page","viet-phrase-city-danang-near-bach-dang-street","viet-phrase-city-danang-near-bach-dang-street","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","relation:c9a87b426875f52b","phrase_page","viet-phrase-city-danang-place-bach-dang-street","phrase_page","viet-phrase-ves-is-this-bach-dang-street","viet-phrase-ves-is-this-bach-dang-street","resolved_one_canonical_page","","","see_also","Confirm","Authored Confirm row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","relation:de133485f41c9eee","phrase_page","viet-phrase-city-danang-place-bach-dang-street","phrase_page","viet-phrase-city-danang-stop-bach-dang-street","viet-phrase-city-danang-stop-bach-dang-street","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","relation:eb011e6fe1247abb","phrase_page","viet-phrase-city-danang-place-bach-dang-street","phrase_page","viet-phrase-ves-drop-me-off-here","viet-phrase-ves-drop-me-off-here","resolved_one_canonical_page","","","see_also","Drop off","Authored Drop off row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","relation:c164be62ac974edb","phrase_page","viet-phrase-city-danang-place-bach-dang-street","phrase_page","viet-phrase-city-danang-bach-dang-route","viet-phrase-city-danang-bach-dang-route","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","relation:dbcd5228b79056a4","phrase_page","viet-phrase-city-danang-place-bach-dang-street","phrase_page","viet-phrase-city-danang-eat-near-bach-dang-street","viet-phrase-city-danang-eat-near-bach-dang-street","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","relation:6c70352f545ac17d","phrase_page","viet-phrase-city-danang-place-nguyen-van-linh-street","phrase_page","viet-phrase-ves-is-this-nguyen-van-linh-street","viet-phrase-ves-is-this-nguyen-van-linh-street","resolved_one_canonical_page","","","see_also","Confirm","Authored Confirm row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","relation:6e4c1dae9d05e3c8","phrase_page","viet-phrase-city-danang-place-nguyen-van-linh-street","phrase_page","viet-phrase-ves-to-nguyen-van-linh-street","viet-phrase-ves-to-nguyen-van-linh-street","resolved_one_canonical_page","","","see_also","Show the driver","Authored Show the driver row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","relation:6e79165f99a56feb","phrase_page","viet-phrase-city-danang-place-nguyen-van-linh-street","phrase_page","viet-phrase-city-danang-go-nguyen-van-linh-street","viet-phrase-city-danang-go-nguyen-van-linh-street","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","relation:8186a0e73fb34849","phrase_page","viet-phrase-city-danang-place-nguyen-van-linh-street","phrase_page","viet-phrase-city-danang-where-nguyen-van-linh-street","viet-phrase-city-danang-where-nguyen-van-linh-street","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","relation:9be2c5997f2c1b5c","phrase_page","viet-phrase-city-danang-place-nguyen-van-linh-street","phrase_page","viet-phrase-ves-not-right-place","viet-phrase-ves-not-right-place","resolved_one_canonical_page","","","see_also","Wrong place","Authored Wrong place row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","relation:bc3e0def63d17158","phrase_page","viet-phrase-city-danang-place-nguyen-van-linh-street","phrase_page","viet-phrase-city-danang-bach-dang-route","viet-phrase-city-danang-bach-dang-route","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","relation:56a5cc6cf8797736","phrase_page","viet-phrase-city-danang-place-nguyen-van-linh-street","phrase_page","viet-phrase-city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","relation:979292305122a4ec","phrase_page","viet-phrase-city-danang-place-nguyen-van-linh-street","phrase_page","viet-phrase-city-danang-stop-nguyen-van-linh-street","viet-phrase-city-danang-stop-nguyen-van-linh-street","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","relation:7b2d4224d92e9abe","phrase_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","phrase_page","viet-phrase-city-danang-near-bach-dang-street","viet-phrase-city-danang-near-bach-dang-street","resolved_one_canonical_page","","","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","relation:8c3c967b935b8cec","phrase_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","phrase_page","viet-phrase-ves-im-on-vo-nguyen-giap-street","viet-phrase-ves-im-on-vo-nguyen-giap-street","resolved_one_canonical_page","","","see_also","Pickup","Authored Pickup row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","relation:a5b976271a8b7e8a","phrase_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","phrase_page","viet-phrase-city-danang-bach-dang-route","viet-phrase-city-danang-bach-dang-route","resolved_one_canonical_page","","","see_also","Use it with","Authored Use it with row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","relation:b357987443ef4c20","phrase_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","phrase_page","viet-phrase-city-danang-go-vo-nguyen-giap-street","viet-phrase-city-danang-go-vo-nguyen-giap-street","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","relation:b539e16bc8c02b10","phrase_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","phrase_page","viet-phrase-ves-to-vo-nguyen-giap-street","viet-phrase-ves-to-vo-nguyen-giap-street","resolved_one_canonical_page","","","see_also","Show the driver","Authored Show the driver row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","relation:bab2dab424cbd21f","phrase_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","phrase_page","viet-phrase-ves-is-this-vo-nguyen-giap-street","viet-phrase-ves-is-this-vo-nguyen-giap-street","resolved_one_canonical_page","","","see_also","Confirm","Authored Confirm row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","relation:77ff484685fa1dfb","phrase_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","phrase_page","viet-phrase-city-danang-near-vo-nguyen-giap-street","viet-phrase-city-danang-near-vo-nguyen-giap-street","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","relation:ac4a4c2402fa8957","phrase_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","phrase_page","viet-phrase-city-danang-where-vo-nguyen-giap-street","viet-phrase-city-danang-where-vo-nguyen-giap-street","resolved_one_canonical_page","","","see_also","What it is","Authored What it is row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
