"page_id","phrase_id","source_lane","pageKind","section_id","section_key","breakdown_token_id","sort_order","current_token_text","current_english_gloss","source_path","proposed_token_text","proposed_english_gloss","reviewer_notes","review_status","import_approval","approved_by","approved_at"
"viet-phrase-emergency-hospital","emergency-hospital","tier1","phrase","viet-phrase-emergency-hospital:breakdown","breakdown","viet-phrase-emergency-hospital:breakdown:breakdown:emergency-hospital-full","4","Bệnh viện gần nhất ở đâu?","Where is the nearest hospital","content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-hospital.json","","","","not_started","","",""
"viet-phrase-emergency-premium-passport-report","emergency-premium-passport-report","catalog-promoted","phrase","viet-phrase-emergency-premium-passport-report:breakdown","breakdown","viet-phrase-emergency-premium-passport-report:breakdown:breakdown:chunk-1","0","Tôi cần","I need","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-passport-report.json","","","","not_started","","",""
"viet-phrase-emergency-premium-passport-report","emergency-premium-passport-report","catalog-promoted","phrase","viet-phrase-emergency-premium-passport-report:breakdown","breakdown","viet-phrase-emergency-premium-passport-report:breakdown:breakdown:chunk-2","1","một báo cáo","report","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-passport-report.json","","","","not_started","","",""
"viet-phrase-emergency-premium-passport-report","emergency-premium-passport-report","catalog-promoted","phrase","viet-phrase-emergency-premium-passport-report:breakdown","breakdown","viet-phrase-emergency-premium-passport-report:breakdown:breakdown:chunk-3","2","về hộ chiếu","about the passport","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-passport-report.json","","","","not_started","","",""
"viet-phrase-emergency-premium-passport-report","emergency-premium-passport-report","catalog-promoted","phrase","viet-phrase-emergency-premium-passport-report:breakdown","breakdown","viet-phrase-emergency-premium-passport-report:breakdown:breakdown:chunk-4","3","bị mất","lost","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-passport-report.json","","","","not_started","","",""
"viet-phrase-emergency-premium-passport-report","emergency-premium-passport-report","catalog-promoted","phrase","viet-phrase-emergency-premium-passport-report:breakdown","breakdown","viet-phrase-emergency-premium-passport-report:breakdown:breakdown:chunk-5","4","của tôi","my / mine","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-passport-report.json","","","","not_started","","",""
"viet-phrase-emergency-premium-passport-report","emergency-premium-passport-report","catalog-promoted","phrase","viet-phrase-emergency-premium-passport-report:breakdown","breakdown","viet-phrase-emergency-premium-passport-report:breakdown:breakdown:chunk-6","5","Tôi cần một báo cáo về hộ chiếu bị mất của tôi.","I need a report for my lost passport","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-passport-report.json","","","","not_started","","",""
"viet-phrase-emergency-premium-phone-stolen","emergency-premium-phone-stolen","catalog-promoted","phrase","viet-phrase-emergency-premium-phone-stolen:breakdown","breakdown","viet-phrase-emergency-premium-phone-stolen:breakdown:breakdown:chunk-1","0","Điện thoại của","go / move","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-phone-stolen.json","","","","not_started","","",""
"viet-phrase-emergency-premium-phone-stolen","emergency-premium-phone-stolen","catalog-promoted","phrase","viet-phrase-emergency-premium-phone-stolen:breakdown","breakdown","viet-phrase-emergency-premium-phone-stolen:breakdown:breakdown:chunk-2","1","tôi đã bị đánh cắp","I was / I got","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-phone-stolen.json","","","","not_started","","",""
"viet-phrase-emergency-premium-phone-stolen","emergency-premium-phone-stolen","catalog-promoted","phrase","viet-phrase-emergency-premium-phone-stolen:breakdown","breakdown","viet-phrase-emergency-premium-phone-stolen:breakdown:breakdown:chunk-3","2","Điện thoại của tôi đã bị đánh cắp.","My phone was stolen","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-phone-stolen.json","","","","not_started","","",""
"viet-phrase-emergency-premium-police-station","emergency-premium-police-station","catalog-promoted","phrase","viet-phrase-emergency-premium-police-station:breakdown","breakdown","viet-phrase-emergency-premium-police-station:breakdown:breakdown:chunk-1","0","Làm ơn","please","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-police-station.json","","","","not_started","","",""
"viet-phrase-emergency-premium-police-station","emergency-premium-police-station","catalog-promoted","phrase","viet-phrase-emergency-premium-police-station:breakdown","breakdown","viet-phrase-emergency-premium-police-station:breakdown:breakdown:chunk-2","1","đưa tôi đến","to / arrive at","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-police-station.json","","","","not_started","","",""
"viet-phrase-emergency-premium-police-station","emergency-premium-police-station","catalog-promoted","phrase","viet-phrase-emergency-premium-police-station:breakdown","breakdown","viet-phrase-emergency-premium-police-station:breakdown:breakdown:chunk-3","2","đồn cảnh sát","the police station","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-police-station.json","","","","not_started","","",""
"viet-phrase-emergency-premium-police-station","emergency-premium-police-station","catalog-promoted","phrase","viet-phrase-emergency-premium-police-station:breakdown","breakdown","viet-phrase-emergency-premium-police-station:breakdown:breakdown:chunk-4","3","Làm ơn đưa tôi đến đồn cảnh sát.","Please take me to the police station","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-police-station.json","","","","not_started","","",""
"viet-phrase-emergency-premium-take-me-safe","emergency-premium-take-me-safe","catalog-promoted","phrase","viet-phrase-emergency-premium-take-me-safe:breakdown","breakdown","viet-phrase-emergency-premium-take-me-safe:breakdown:breakdown:chunk-1","0","Làm ơn","please","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-take-me-safe.json","","","","not_started","","",""
"viet-phrase-emergency-premium-take-me-safe","emergency-premium-take-me-safe","catalog-promoted","phrase","viet-phrase-emergency-premium-take-me-safe:breakdown","breakdown","viet-phrase-emergency-premium-take-me-safe:breakdown:breakdown:chunk-2","1","đưa tôi đến","to / arrive at","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-take-me-safe.json","","","","not_started","","",""
"viet-phrase-emergency-premium-take-me-safe","emergency-premium-take-me-safe","catalog-promoted","phrase","viet-phrase-emergency-premium-take-me-safe:breakdown","breakdown","viet-phrase-emergency-premium-take-me-safe:breakdown:breakdown:chunk-3","2","nơi nào đó","that one / that","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-take-me-safe.json","","","","not_started","","",""
"viet-phrase-emergency-premium-take-me-safe","emergency-premium-take-me-safe","catalog-promoted","phrase","viet-phrase-emergency-premium-take-me-safe:breakdown","breakdown","viet-phrase-emergency-premium-take-me-safe:breakdown:breakdown:chunk-4","3","an toàn","safe","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-take-me-safe.json","","","","not_started","","",""
"viet-phrase-emergency-premium-take-me-safe","emergency-premium-take-me-safe","catalog-promoted","phrase","viet-phrase-emergency-premium-take-me-safe:breakdown","breakdown","viet-phrase-emergency-premium-take-me-safe:breakdown:breakdown:chunk-5","4","Làm ơn đưa tôi đến nơi nào đó an toàn.","Please take me somewhere safe","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-take-me-safe.json","","","","not_started","","",""
"viet-phrase-emergency-premium-tourist-police","emergency-premium-tourist-police","catalog-promoted","phrase","viet-phrase-emergency-premium-tourist-police:breakdown","breakdown","viet-phrase-emergency-premium-tourist-police:breakdown:breakdown:chunk-1","0","Tôi cần","I need","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-tourist-police.json","","","","not_started","","",""
"viet-phrase-emergency-premium-tourist-police","emergency-premium-tourist-police","catalog-promoted","phrase","viet-phrase-emergency-premium-tourist-police:breakdown","breakdown","viet-phrase-emergency-premium-tourist-police:breakdown:breakdown:chunk-2","1","cảnh sát du lịch","tourist police","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-tourist-police.json","","","","not_started","","",""
"viet-phrase-emergency-premium-tourist-police","emergency-premium-tourist-police","catalog-promoted","phrase","viet-phrase-emergency-premium-tourist-police:breakdown","breakdown","viet-phrase-emergency-premium-tourist-police:breakdown:breakdown:chunk-3","2","Tôi cần cảnh sát du lịch.","I need the tourist police","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-tourist-police.json","","","","not_started","","",""
"viet-phrase-emergency-premium-wallet-stolen","emergency-premium-wallet-stolen","catalog-promoted","phrase","viet-phrase-emergency-premium-wallet-stolen:breakdown","breakdown","viet-phrase-emergency-premium-wallet-stolen:breakdown:breakdown:chunk-1","0","Ví của tôi","my / mine","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-wallet-stolen.json","","","","not_started","","",""
"viet-phrase-emergency-premium-wallet-stolen","emergency-premium-wallet-stolen","catalog-promoted","phrase","viet-phrase-emergency-premium-wallet-stolen:breakdown","breakdown","viet-phrase-emergency-premium-wallet-stolen:breakdown:breakdown:chunk-2","1","đã bị đánh","my wallet was stolen","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-wallet-stolen.json","","","","not_started","","",""
"viet-phrase-emergency-premium-wallet-stolen","emergency-premium-wallet-stolen","catalog-promoted","phrase","viet-phrase-emergency-premium-wallet-stolen:breakdown","breakdown","viet-phrase-emergency-premium-wallet-stolen:breakdown:breakdown:chunk-3","2","cắp","urgent","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-wallet-stolen.json","","","","not_started","","",""
"viet-phrase-emergency-premium-wallet-stolen","emergency-premium-wallet-stolen","catalog-promoted","phrase","viet-phrase-emergency-premium-wallet-stolen:breakdown","breakdown","viet-phrase-emergency-premium-wallet-stolen:breakdown:breakdown:chunk-4","3","Ví của tôi đã bị đánh cắp.","My wallet was stolen","content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-wallet-stolen.json","","","","not_started","","",""
"viet-phrase-food-1","food-1","tier1","phrase","viet-phrase-food-1:breakdown","breakdown","viet-phrase-food-1:breakdown:breakdown:food-1-piece-1","0","Cho tôi","for me / please","content-draft/viet/canonical-pages/tier-one/food-drink/food-one-portion.json","","","","not_started","","",""
"viet-phrase-food-1","food-1","tier1","phrase","viet-phrase-food-1:breakdown","breakdown","viet-phrase-food-1:breakdown:breakdown:food-1-piece-2","1","một","one / a","content-draft/viet/canonical-pages/tier-one/food-drink/food-one-portion.json","","","","not_started","","",""
"viet-phrase-food-1","food-1","tier1","phrase","viet-phrase-food-1:breakdown","breakdown","viet-phrase-food-1:breakdown:breakdown:food-1-piece-3","2","phần","portion","content-draft/viet/canonical-pages/tier-one/food-drink/food-one-portion.json","","","","not_started","","",""
"viet-phrase-food-1","food-1","tier1","phrase","viet-phrase-food-1:breakdown","breakdown","viet-phrase-food-1:breakdown:breakdown:food-1-full","3","Cho tôi một phần","One portion please","content-draft/viet/canonical-pages/tier-one/food-drink/food-one-portion.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-piece-1","0","Món","dish","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-piece-2","1","này","this","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-piece-3","2","có","have / yes","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-piece-4","3","trứng","egg","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-piece-5","4","hay","please do","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-piece-6","5","đậu","bean / peanut","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-piece-7","6","phộng","room","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-piece-8","7","không?","no / not","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-15","food-15","child","phrase","viet-phrase-food-15:breakdown","breakdown","viet-phrase-food-15:breakdown:breakdown:food-15-full","8","Món này có trứng hay đậu phộng không?","Does this have egg or peanuts","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json","","","","not_started","","",""
"viet-phrase-food-16","food-16","catalog-promoted","phrase","viet-phrase-food-16:breakdown","breakdown","viet-phrase-food-16:breakdown:breakdown:chunk-1","0","Đây không phải","yes/no question","content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-16.json","","","","not_started","","",""
"viet-phrase-food-16","food-16","catalog-promoted","phrase","viet-phrase-food-16:breakdown","breakdown","viet-phrase-food-16:breakdown:breakdown:chunk-2","1","món tôi gọi","call","content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-16.json","","","","not_started","","",""
"viet-phrase-food-16","food-16","catalog-promoted","phrase","viet-phrase-food-16:breakdown","breakdown","viet-phrase-food-16:breakdown:breakdown:chunk-3","2","Đây không phải món tôi gọi","This isn’t what I ordered","content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-16.json","","","","not_started","","",""
"viet-phrase-food-17","food-17","catalog-promoted","phrase","viet-phrase-food-17:breakdown","breakdown","viet-phrase-food-17:breakdown:breakdown:chunk-1","0","Trả riêng","pay","content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-17.json","","","","not_started","","",""
"viet-phrase-food-17","food-17","catalog-promoted","phrase","viet-phrase-food-17:breakdown","breakdown","viet-phrase-food-17:breakdown:breakdown:chunk-2","1","được không","is it possible?","content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-17.json","","","","not_started","","",""
"viet-phrase-food-17","food-17","catalog-promoted","phrase","viet-phrase-food-17:breakdown","breakdown","viet-phrase-food-17:breakdown:breakdown:chunk-3","2","Trả riêng được không?","Can we pay separately","content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-17.json","","","","not_started","","",""
"viet-phrase-food-2","food-2","tier1","phrase","viet-phrase-food-2:breakdown","breakdown","viet-phrase-food-2:breakdown:breakdown:food-2-piece-1","0","Cho tôi","for me / please","content-draft/viet/canonical-pages/tier-one/food-drink/food-this-bowl.json","","","","not_started","","",""
"viet-phrase-food-2","food-2","tier1","phrase","viet-phrase-food-2:breakdown","breakdown","viet-phrase-food-2:breakdown:breakdown:food-2-piece-2","1","tô","bowl","content-draft/viet/canonical-pages/tier-one/food-drink/food-this-bowl.json","","","","not_started","","",""
"viet-phrase-food-2","food-2","tier1","phrase","viet-phrase-food-2:breakdown","breakdown","viet-phrase-food-2:breakdown:breakdown:food-2-piece-3","2","này","this","content-draft/viet/canonical-pages/tier-one/food-drink/food-this-bowl.json","","","","not_started","","",""
"viet-phrase-food-2","food-2","tier1","phrase","viet-phrase-food-2:breakdown","breakdown","viet-phrase-food-2:breakdown:breakdown:food-2-full","3","Cho tôi tô này","I’ll take this bowl","content-draft/viet/canonical-pages/tier-one/food-drink/food-this-bowl.json","","","","not_started","","",""
"viet-phrase-food-3","food-3","tier1","phrase","viet-phrase-food-3:breakdown","breakdown","viet-phrase-food-3:breakdown:breakdown:food-3-piece-1","0","Không","no / not","content-draft/viet/canonical-pages/tier-one/food-drink/food-not-spicy.json","","","","not_started","","",""
"viet-phrase-food-3","food-3","tier1","phrase","viet-phrase-food-3:breakdown","breakdown","viet-phrase-food-3:breakdown:breakdown:food-3-piece-2","1","cay","spicy","content-draft/viet/canonical-pages/tier-one/food-drink/food-not-spicy.json","","","","not_started","","",""
"viet-phrase-food-3","food-3","tier1","phrase","viet-phrase-food-3:breakdown","breakdown","viet-phrase-food-3:breakdown:breakdown:food-3-piece-3","2","nhé","soft polite ending","content-draft/viet/canonical-pages/tier-one/food-drink/food-not-spicy.json","","","","not_started","","",""
"viet-phrase-food-3","food-3","tier1","phrase","viet-phrase-food-3:breakdown","breakdown","viet-phrase-food-3:breakdown:breakdown:food-3-full","3","Không cay nhé","Not spicy please","content-draft/viet/canonical-pages/tier-one/food-drink/food-not-spicy.json","","","","not_started","","",""
"viet-phrase-food-4","food-4","tier1","phrase","viet-phrase-food-4:breakdown","breakdown","viet-phrase-food-4:breakdown:breakdown:food-4-piece-1","0","Cho","give / let","content-draft/viet/canonical-pages/tier-one/food-drink/food-more-herbs.json","","","","not_started","","",""
"viet-phrase-food-4","food-4","tier1","phrase","viet-phrase-food-4:breakdown","breakdown","viet-phrase-food-4:breakdown:breakdown:food-4-piece-2","1","thêm","more / add","content-draft/viet/canonical-pages/tier-one/food-drink/food-more-herbs.json","","","","not_started","","",""
"viet-phrase-food-4","food-4","tier1","phrase","viet-phrase-food-4:breakdown","breakdown","viet-phrase-food-4:breakdown:breakdown:food-4-piece-3","2","rau","greens / herbs","content-draft/viet/canonical-pages/tier-one/food-drink/food-more-herbs.json","","","","not_started","","",""
"viet-phrase-food-4","food-4","tier1","phrase","viet-phrase-food-4:breakdown","breakdown","viet-phrase-food-4:breakdown:breakdown:food-4-full","3","Cho thêm rau","More herbs please","content-draft/viet/canonical-pages/tier-one/food-drink/food-more-herbs.json","","","","not_started","","",""
"viet-phrase-food-5","food-5","tier1","phrase","viet-phrase-food-5:breakdown","breakdown","viet-phrase-food-5:breakdown:breakdown:food-5-piece-1","0","Có","have / yes","content-draft/viet/canonical-pages/tier-one/food-drink/food-bottled-water.json","","","","not_started","","",""
"viet-phrase-food-5","food-5","tier1","phrase","viet-phrase-food-5:breakdown","breakdown","viet-phrase-food-5:breakdown:breakdown:food-5-piece-2","1","nước suối","bottled water","content-draft/viet/canonical-pages/tier-one/food-drink/food-bottled-water.json","","","","not_started","","",""
"viet-phrase-food-5","food-5","tier1","phrase","viet-phrase-food-5:breakdown","breakdown","viet-phrase-food-5:breakdown:breakdown:food-5-piece-3","2","không?","no / not","content-draft/viet/canonical-pages/tier-one/food-drink/food-bottled-water.json","","","","not_started","","",""
"viet-phrase-food-5","food-5","tier1","phrase","viet-phrase-food-5:breakdown","breakdown","viet-phrase-food-5:breakdown:breakdown:food-5-full","3","Có nước suối không?","Do you have bottled water","content-draft/viet/canonical-pages/tier-one/food-drink/food-bottled-water.json","","","","not_started","","",""
"viet-phrase-food-6","food-6","tier1","phrase","viet-phrase-food-6:breakdown","breakdown","viet-phrase-food-6:breakdown:breakdown:food-6-piece-1","0","Cho tôi","for me / please","content-draft/viet/canonical-pages/tier-one/food-drink/food-utensils.json","","","","not_started","","",""
"viet-phrase-food-6","food-6","tier1","phrase","viet-phrase-food-6:breakdown","breakdown","viet-phrase-food-6:breakdown:breakdown:food-6-piece-2","1","muỗng","spoon","content-draft/viet/canonical-pages/tier-one/food-drink/food-utensils.json","","","","not_started","","",""
"viet-phrase-food-6","food-6","tier1","phrase","viet-phrase-food-6:breakdown","breakdown","viet-phrase-food-6:breakdown:breakdown:food-6-piece-3","2","với","with / to","content-draft/viet/canonical-pages/tier-one/food-drink/food-utensils.json","","","","not_started","","",""
"viet-phrase-food-6","food-6","tier1","phrase","viet-phrase-food-6:breakdown","breakdown","viet-phrase-food-6:breakdown:breakdown:food-6-piece-4","3","đũa","chopsticks","content-draft/viet/canonical-pages/tier-one/food-drink/food-utensils.json","","","","not_started","","",""
"viet-phrase-food-6","food-6","tier1","phrase","viet-phrase-food-6:breakdown","breakdown","viet-phrase-food-6:breakdown:breakdown:food-6-full","4","Cho tôi muỗng với đũa","A spoon and chopsticks please","content-draft/viet/canonical-pages/tier-one/food-drink/food-utensils.json","","","","not_started","","",""
"viet-phrase-food-7","food-7","tier1","phrase","viet-phrase-food-7:breakdown","breakdown","viet-phrase-food-7:breakdown:breakdown:food-7-piece-1","0","Gói","call","content-draft/viet/canonical-pages/tier-one/food-drink/food-pack-to-go.json","","","","not_started","","",""
"viet-phrase-food-7","food-7","tier1","phrase","viet-phrase-food-7:breakdown","breakdown","viet-phrase-food-7:breakdown:breakdown:food-7-piece-2","1","mang","bring / carry","content-draft/viet/canonical-pages/tier-one/food-drink/food-pack-to-go.json","","","","not_started","","",""
"viet-phrase-food-7","food-7","tier1","phrase","viet-phrase-food-7:breakdown","breakdown","viet-phrase-food-7:breakdown:breakdown:food-7-piece-3","2","về","ticket","content-draft/viet/canonical-pages/tier-one/food-drink/food-pack-to-go.json","","","","not_started","","",""
"viet-phrase-food-7","food-7","tier1","phrase","viet-phrase-food-7:breakdown","breakdown","viet-phrase-food-7:breakdown:breakdown:food-7-full","3","Gói mang về","Pack it to go","content-draft/viet/canonical-pages/tier-one/food-drink/food-pack-to-go.json","","","","not_started","","",""
"viet-phrase-food-menu","food-menu","tier1","phrase","viet-phrase-food-menu:breakdown","breakdown","viet-phrase-food-menu:breakdown:breakdown:food-menu-piece-1","0","Cho tôi","for me / please","content-draft/viet/canonical-pages/tier-one/food-drink/food-menu.json","","","","not_started","","",""
"viet-phrase-food-menu","food-menu","tier1","phrase","viet-phrase-food-menu:breakdown","breakdown","viet-phrase-food-menu:breakdown:breakdown:food-menu-piece-2","1","xem","look / see","content-draft/viet/canonical-pages/tier-one/food-drink/food-menu.json","","","","not_started","","",""
"viet-phrase-food-menu","food-menu","tier1","phrase","viet-phrase-food-menu:breakdown","breakdown","viet-phrase-food-menu:breakdown:breakdown:food-menu-piece-3","2","thực đơn","menu","content-draft/viet/canonical-pages/tier-one/food-drink/food-menu.json","","","","not_started","","",""
"viet-phrase-food-menu","food-menu","tier1","phrase","viet-phrase-food-menu:breakdown","breakdown","viet-phrase-food-menu:breakdown:breakdown:food-menu-piece-4","3","được không?","is it possible?","content-draft/viet/canonical-pages/tier-one/food-drink/food-menu.json","","","","not_started","","",""
"viet-phrase-food-menu","food-menu","tier1","phrase","viet-phrase-food-menu:breakdown","breakdown","viet-phrase-food-menu:breakdown:breakdown:food-menu-full","4","Cho tôi xem thực đơn được không?","Can I see the menu","content-draft/viet/canonical-pages/tier-one/food-drink/food-menu.json","","","","not_started","","",""
"viet-phrase-food-need-table","food-need-table","tier1","phrase","viet-phrase-food-need-table:breakdown","breakdown","viet-phrase-food-need-table:breakdown:breakdown:food-need-table-piece-1","0","Cho tôi","for me / please","content-draft/viet/canonical-pages/tier-one/food-drink/food-need-table.json","","","","not_started","","",""
"viet-phrase-food-need-table","food-need-table","tier1","phrase","viet-phrase-food-need-table:breakdown","breakdown","viet-phrase-food-need-table:breakdown:breakdown:food-need-table-piece-2","1","bàn","you","content-draft/viet/canonical-pages/tier-one/food-drink/food-need-table.json","","","","not_started","","",""
"viet-phrase-food-need-table","food-need-table","tier1","phrase","viet-phrase-food-need-table:breakdown","breakdown","viet-phrase-food-need-table:breakdown:breakdown:food-need-table-piece-3","2","cho","give / let","content-draft/viet/canonical-pages/tier-one/food-drink/food-need-table.json","","","","not_started","","",""
"viet-phrase-food-need-table","food-need-table","tier1","phrase","viet-phrase-food-need-table:breakdown","breakdown","viet-phrase-food-need-table:breakdown:breakdown:food-need-table-piece-4","3","hai","two","content-draft/viet/canonical-pages/tier-one/food-drink/food-need-table.json","","","","not_started","","",""
"viet-phrase-food-need-table","food-need-table","tier1","phrase","viet-phrase-food-need-table:breakdown","breakdown","viet-phrase-food-need-table:breakdown:breakdown:food-need-table-piece-5","4","người","person","content-draft/viet/canonical-pages/tier-one/food-drink/food-need-table.json","","","","not_started","","",""
"viet-phrase-food-need-table","food-need-table","tier1","phrase","viet-phrase-food-need-table:breakdown","breakdown","viet-phrase-food-need-table:breakdown:breakdown:food-need-table-piece-6","5","nhé","soft polite ending","content-draft/viet/canonical-pages/tier-one/food-drink/food-need-table.json","","","","not_started","","",""
"viet-phrase-food-need-table","food-need-table","tier1","phrase","viet-phrase-food-need-table:breakdown","breakdown","viet-phrase-food-need-table:breakdown:breakdown:food-need-table-full","6","Cho tôi bàn cho hai người nhé","A table for two, please","content-draft/viet/canonical-pages/tier-one/food-drink/food-need-table.json","","","","not_started","","",""
"viet-phrase-food-not-spicy-clearer","food-not-spicy-clearer","child","phrase","viet-phrase-food-not-spicy-clearer:breakdown","breakdown","viet-phrase-food-not-spicy-clearer:breakdown:breakdown:food-not-spicy-clearer-piece-1","0","Ít cay","less spicy","content-draft/viet/canonical-pages/tier-one/food-drink/food-not-spicy--food-not-spicy-clearer.json","","","","not_started","","",""
"viet-phrase-food-not-spicy-clearer","food-not-spicy-clearer","child","phrase","viet-phrase-food-not-spicy-clearer:breakdown","breakdown","viet-phrase-food-not-spicy-clearer:breakdown:breakdown:food-not-spicy-clearer-piece-2","1","thôi","only / just","content-draft/viet/canonical-pages/tier-one/food-drink/food-not-spicy--food-not-spicy-clearer.json","","","","not_started","","",""
"viet-phrase-food-not-spicy-clearer","food-not-spicy-clearer","child","phrase","viet-phrase-food-not-spicy-clearer:breakdown","breakdown","viet-phrase-food-not-spicy-clearer:breakdown:breakdown:food-not-spicy-clearer-full","2","Ít cay thôi","Less spicy, please","content-draft/viet/canonical-pages/tier-one/food-drink/food-not-spicy--food-not-spicy-clearer.json","","","","not_started","","",""
"viet-phrase-food-peanut-allergy","food-peanut-allergy","tier1","phrase","viet-phrase-food-peanut-allergy:breakdown","breakdown","viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-1","0","Tôi bị","I have / got","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","","","","not_started","","",""
"viet-phrase-food-peanut-allergy","food-peanut-allergy","tier1","phrase","viet-phrase-food-peanut-allergy:breakdown","breakdown","viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-2","1","dị","go","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","","","","not_started","","",""
"viet-phrase-food-peanut-allergy","food-peanut-allergy","tier1","phrase","viet-phrase-food-peanut-allergy:breakdown","breakdown","viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-3","2","ứng","react / allergy","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","","","","not_started","","",""
"viet-phrase-food-peanut-allergy","food-peanut-allergy","tier1","phrase","viet-phrase-food-peanut-allergy:breakdown","breakdown","viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-4","3","đậu","bean / peanut","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","","","","not_started","","",""
"viet-phrase-food-peanut-allergy","food-peanut-allergy","tier1","phrase","viet-phrase-food-peanut-allergy:breakdown","breakdown","viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-5","4","phộng","room","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","","","","not_started","","",""
