"page_id","phrase_id","source_lane","pageKind","section_id","section_key","item_id","sort_order","target_phrase_id","target_page_id","detail_page_id","current_row_vietnamese","current_row_english","current_pronunciation","target_audio_status","source_path","proposed_target_phrase_id","proposed_target_page_id","proposed_row_vietnamese","proposed_row_english","review_status","import_approval","approved_by","approved_at"
"viet-phrase-v900-food-drin-can-i-order-this-without-meat","v900-food-drin-can-i-order-this-without-meat","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-order-this-without-meat:explore-next","explore-next","viet-phrase-v900-food-drin-can-i-order-this-without-meat:explore-next:phrase:2:18a055a92a58eded","2","coffee-6","viet-phrase-coffee-6","viet-phrase-coffee-6","Mang đi","To go","mang dee","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-order-this-without-meat.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-order-this-without-meat","v900-food-drin-can-i-order-this-without-meat","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-order-this-without-meat:explore-next","explore-next","viet-phrase-v900-food-drin-can-i-order-this-without-meat:explore-next:phrase:3:7fe7c42bc0d17dba","3","coffee-7","viet-phrase-coffee-7","viet-phrase-coffee-7","Tính tiền giúp tôi","Please let me pay","ting tyen zoop toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-order-this-without-meat.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-order-this-without-meat","v900-food-drin-can-i-order-this-without-meat","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-order-this-without-meat:explore-next","explore-next","viet-phrase-v900-food-drin-can-i-order-this-without-meat:explore-next:phrase:4:824d804dd0ed9733","4","food-need-table","viet-phrase-food-need-table","viet-phrase-food-need-table","Cho tôi bàn cho hai người nhé","A table for two, please","cho toy ban cho hai ngwee nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-order-this-without-meat.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:quick-say","quick-say","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:quick-say:phrase:0:59b007c3ed5cb4e8","0","v900-food-drin-can-i-pay-the-bill-by-card","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","Tôi có thể thanh toán hóa đơn bằng thẻ không?","Can I pay the bill by card?","Toi co the thanh toan hoa don bang the khong","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:natural-variants:phrase:0:4bb4e408f9b7ec1d","0","coffee-1","viet-phrase-coffee-1","viet-phrase-coffee-1","Cho tôi một cà phê sữa đá","One iced milk coffee please","cho toy mot ka feh sue-ah dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:natural-variants:phrase:1:70911f2030c41bfa","1","coffee-2","viet-phrase-coffee-2","viet-phrase-coffee-2","Cho tôi cà phê đen đá","I’d like an iced black coffee","cho toy ka feh den dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:natural-variants:phrase:2:5389065f0dd57b4b","2","coffee-3","viet-phrase-coffee-3","viet-phrase-coffee-3","Cho tôi bạc xỉu đá","I’d like an iced bạc xỉu","cho toy bahk see-u dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next","explore-next","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next:phrase:0:3f26f3d024acc2f0","0","coffee-4","viet-phrase-coffee-4","viet-phrase-coffee-4","Ít đá thôi","Just a little ice","eet dah toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next","explore-next","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next:phrase:1:1dca721bc549b03a","1","coffee-5","viet-phrase-coffee-5","viet-phrase-coffee-5","Không đường nhé","No sugar please","khong doong nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next","explore-next","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next:phrase:2:18a055a92a58eded","2","coffee-6","viet-phrase-coffee-6","viet-phrase-coffee-6","Mang đi","To go","mang dee","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next","explore-next","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next:phrase:3:7fe7c42bc0d17dba","3","coffee-7","viet-phrase-coffee-7","viet-phrase-coffee-7","Tính tiền giúp tôi","Please let me pay","ting tyen zoop toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card","v900-food-drin-can-i-pay-the-bill-by-card","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next","explore-next","viet-phrase-v900-food-drin-can-i-pay-the-bill-by-card:explore-next:phrase:4:824d804dd0ed9733","4","food-need-table","viet-phrase-food-need-table","viet-phrase-food-need-table","Cho tôi bàn cho hai người nhé","A table for two, please","cho toy ban cho hai ngwee nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-i-pay-the-bill-by-card.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:quick-say","quick-say","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:quick-say:phrase:0:68a114304f274b5a","0","v900-food-drin-can-we-sit-by-the-fan","viet-phrase-v900-food-drin-can-we-sit-by-the-fan","viet-phrase-v900-food-drin-can-we-sit-by-the-fan","Chúng ta có thể ngồi cạnh quạt được không?","Can we sit by the fan?","Chung ta co the ngoi canh quat duoc khong","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:natural-variants:phrase:0:4bb4e408f9b7ec1d","0","coffee-1","viet-phrase-coffee-1","viet-phrase-coffee-1","Cho tôi một cà phê sữa đá","One iced milk coffee please","cho toy mot ka feh sue-ah dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:natural-variants:phrase:1:70911f2030c41bfa","1","coffee-2","viet-phrase-coffee-2","viet-phrase-coffee-2","Cho tôi cà phê đen đá","I’d like an iced black coffee","cho toy ka feh den dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:natural-variants:phrase:2:5389065f0dd57b4b","2","coffee-3","viet-phrase-coffee-3","viet-phrase-coffee-3","Cho tôi bạc xỉu đá","I’d like an iced bạc xỉu","cho toy bahk see-u dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next:phrase:0:3f26f3d024acc2f0","0","coffee-4","viet-phrase-coffee-4","viet-phrase-coffee-4","Ít đá thôi","Just a little ice","eet dah toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next:phrase:1:1dca721bc549b03a","1","coffee-5","viet-phrase-coffee-5","viet-phrase-coffee-5","Không đường nhé","No sugar please","khong doong nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next:phrase:2:18a055a92a58eded","2","coffee-6","viet-phrase-coffee-6","viet-phrase-coffee-6","Mang đi","To go","mang dee","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next:phrase:3:7fe7c42bc0d17dba","3","coffee-7","viet-phrase-coffee-7","viet-phrase-coffee-7","Tính tiền giúp tôi","Please let me pay","ting tyen zoop toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-by-the-fan","v900-food-drin-can-we-sit-by-the-fan","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-by-the-fan:explore-next:phrase:4:824d804dd0ed9733","4","food-need-table","viet-phrase-food-need-table","viet-phrase-food-need-table","Cho tôi bàn cho hai người nhé","A table for two, please","cho toy ban cho hai ngwee nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-by-the-fan.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:quick-say","quick-say","viet-phrase-v900-food-drin-can-we-sit-inside:quick-say:phrase:0:84e23d5038f37196","0","v900-food-drin-can-we-sit-inside","viet-phrase-v900-food-drin-can-we-sit-inside","viet-phrase-v900-food-drin-can-we-sit-inside","Chúng ta có thể ngồi bên trong được không?","Can we sit inside?","Chung ta co the ngoi ben trong duoc khong","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-inside:natural-variants:phrase:0:4bb4e408f9b7ec1d","0","coffee-1","viet-phrase-coffee-1","viet-phrase-coffee-1","Cho tôi một cà phê sữa đá","One iced milk coffee please","cho toy mot ka feh sue-ah dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-inside:natural-variants:phrase:1:70911f2030c41bfa","1","coffee-2","viet-phrase-coffee-2","viet-phrase-coffee-2","Cho tôi cà phê đen đá","I’d like an iced black coffee","cho toy ka feh den dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-inside:natural-variants:phrase:2:5389065f0dd57b4b","2","coffee-3","viet-phrase-coffee-3","viet-phrase-coffee-3","Cho tôi bạc xỉu đá","I’d like an iced bạc xỉu","cho toy bahk see-u dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next:phrase:0:3f26f3d024acc2f0","0","coffee-4","viet-phrase-coffee-4","viet-phrase-coffee-4","Ít đá thôi","Just a little ice","eet dah toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next:phrase:1:1dca721bc549b03a","1","coffee-5","viet-phrase-coffee-5","viet-phrase-coffee-5","Không đường nhé","No sugar please","khong doong nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next:phrase:2:18a055a92a58eded","2","coffee-6","viet-phrase-coffee-6","viet-phrase-coffee-6","Mang đi","To go","mang dee","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next:phrase:3:7fe7c42bc0d17dba","3","coffee-7","viet-phrase-coffee-7","viet-phrase-coffee-7","Tính tiền giúp tôi","Please let me pay","ting tyen zoop toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-inside","v900-food-drin-can-we-sit-inside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-inside:explore-next:phrase:4:824d804dd0ed9733","4","food-need-table","viet-phrase-food-need-table","viet-phrase-food-need-table","Cho tôi bàn cho hai người nhé","A table for two, please","cho toy ban cho hai ngwee nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-inside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:quick-say","quick-say","viet-phrase-v900-food-drin-can-we-sit-outside:quick-say:phrase:0:c9509fe6e4a5e915","0","v900-food-drin-can-we-sit-outside","viet-phrase-v900-food-drin-can-we-sit-outside","viet-phrase-v900-food-drin-can-we-sit-outside","Chúng ta có thể ngồi bên ngoài được không?","Can we sit outside?","Chung ta co the ngoi ben ngoai duoc khong","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-outside:natural-variants:phrase:0:4bb4e408f9b7ec1d","0","coffee-1","viet-phrase-coffee-1","viet-phrase-coffee-1","Cho tôi một cà phê sữa đá","One iced milk coffee please","cho toy mot ka feh sue-ah dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-outside:natural-variants:phrase:1:70911f2030c41bfa","1","coffee-2","viet-phrase-coffee-2","viet-phrase-coffee-2","Cho tôi cà phê đen đá","I’d like an iced black coffee","cho toy ka feh den dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-we-sit-outside:natural-variants:phrase:2:5389065f0dd57b4b","2","coffee-3","viet-phrase-coffee-3","viet-phrase-coffee-3","Cho tôi bạc xỉu đá","I’d like an iced bạc xỉu","cho toy bahk see-u dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next:phrase:0:3f26f3d024acc2f0","0","coffee-4","viet-phrase-coffee-4","viet-phrase-coffee-4","Ít đá thôi","Just a little ice","eet dah toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next:phrase:1:1dca721bc549b03a","1","coffee-5","viet-phrase-coffee-5","viet-phrase-coffee-5","Không đường nhé","No sugar please","khong doong nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next:phrase:2:18a055a92a58eded","2","coffee-6","viet-phrase-coffee-6","viet-phrase-coffee-6","Mang đi","To go","mang dee","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next:phrase:3:7fe7c42bc0d17dba","3","coffee-7","viet-phrase-coffee-7","viet-phrase-coffee-7","Tính tiền giúp tôi","Please let me pay","ting tyen zoop toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-we-sit-outside","v900-food-drin-can-we-sit-outside","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next","explore-next","viet-phrase-v900-food-drin-can-we-sit-outside:explore-next:phrase:4:824d804dd0ed9733","4","food-need-table","viet-phrase-food-need-table","viet-phrase-food-need-table","Cho tôi bàn cho hai người nhé","A table for two, please","cho toy ban cho hai ngwee nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-we-sit-outside.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:quick-say","quick-say","viet-phrase-v900-food-drin-can-you-change-this:quick-say:phrase:0:0a66287bf12679cb","0","v900-food-drin-can-you-change-this","viet-phrase-v900-food-drin-can-you-change-this","viet-phrase-v900-food-drin-can-you-change-this","Bạn có thể thay đổi điều này?","Can you change this?","Ban co the thay doi dieu nay","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-you-change-this:natural-variants:phrase:0:4bb4e408f9b7ec1d","0","coffee-1","viet-phrase-coffee-1","viet-phrase-coffee-1","Cho tôi một cà phê sữa đá","One iced milk coffee please","cho toy mot ka feh sue-ah dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-you-change-this:natural-variants:phrase:1:70911f2030c41bfa","1","coffee-2","viet-phrase-coffee-2","viet-phrase-coffee-2","Cho tôi cà phê đen đá","I’d like an iced black coffee","cho toy ka feh den dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:natural-variants","natural-variants","viet-phrase-v900-food-drin-can-you-change-this:natural-variants:phrase:2:5389065f0dd57b4b","2","coffee-3","viet-phrase-coffee-3","viet-phrase-coffee-3","Cho tôi bạc xỉu đá","I’d like an iced bạc xỉu","cho toy bahk see-u dah","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:explore-next","explore-next","viet-phrase-v900-food-drin-can-you-change-this:explore-next:phrase:0:3f26f3d024acc2f0","0","coffee-4","viet-phrase-coffee-4","viet-phrase-coffee-4","Ít đá thôi","Just a little ice","eet dah toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:explore-next","explore-next","viet-phrase-v900-food-drin-can-you-change-this:explore-next:phrase:1:1dca721bc549b03a","1","coffee-5","viet-phrase-coffee-5","viet-phrase-coffee-5","Không đường nhé","No sugar please","khong doong nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:explore-next","explore-next","viet-phrase-v900-food-drin-can-you-change-this:explore-next:phrase:2:18a055a92a58eded","2","coffee-6","viet-phrase-coffee-6","viet-phrase-coffee-6","Mang đi","To go","mang dee","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:explore-next","explore-next","viet-phrase-v900-food-drin-can-you-change-this:explore-next:phrase:3:7fe7c42bc0d17dba","3","coffee-7","viet-phrase-coffee-7","viet-phrase-coffee-7","Tính tiền giúp tôi","Please let me pay","ting tyen zoop toy","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
"viet-phrase-v900-food-drin-can-you-change-this","v900-food-drin-can-you-change-this","catalog-promoted","phrase","viet-phrase-v900-food-drin-can-you-change-this:explore-next","explore-next","viet-phrase-v900-food-drin-can-you-change-this:explore-next:phrase:4:824d804dd0ed9733","4","food-need-table","viet-phrase-food-need-table","viet-phrase-food-need-table","Cho tôi bàn cho hai người nhé","A table for two, please","cho toy ban cho hai ngwee nhe","ready","content-draft/viet/canonical-pages/catalog-promoted/food-drink/v900-food-drin-can-you-change-this.json","","","","","not_started","","",""
