patch_id,page_id,phrase_id,review_status,import_approval,operation,target_id,target_order,current_value,proposed_value,reason_for_change,new_linked_phrase_required,canonical_target_id,audio_policy,asset_policy,validator_rule,jojo_question
B001-ROW-062,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,REFERENCE_KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:key-phrases:phrase:2:21921a7e50c1bcd7,2,"{""section_key"":""key-phrases"",""target_phrase_id"":""ves-where-cable-car"",""target_page_id"":""viet-phrase-ves-where-cable-car"",""vietnamese"":""Cáp treo ở đâu?"",""english"":""Where is the cable car?""}","{""section_key"":""key-phrases"",""display_order"":2,""target_phrase_id"":""ves-where-cable-car"",""target_page_id"":""viet-phrase-ves-where-cable-car"",""vietnamese"":""Cáp treo ở đâu?"",""english"":""Where is the cable car?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",Bà Nà Hills is the completed reference page for this batch.,,viet-phrase-ves-where-cable-car,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-063,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,REFERENCE_KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:key-phrases:phrase:3:781e592185f21f7f,3,"{""section_key"":""key-phrases"",""target_phrase_id"":""ves-take-photo-for-me"",""target_page_id"":""viet-phrase-ves-take-photo-for-me"",""vietnamese"":""Bạn chụp giúp tôi được không?"",""english"":""Can you take a photo for me?""}","{""section_key"":""key-phrases"",""display_order"":3,""target_phrase_id"":""ves-take-photo-for-me"",""target_page_id"":""viet-phrase-ves-take-photo-for-me"",""vietnamese"":""Bạn chụp giúp tôi được không?"",""english"":""Can you take a photo for me?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",Bà Nà Hills is the completed reference page for this batch.,,viet-phrase-ves-take-photo-for-me,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-064,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,REFERENCE_KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:key-phrases:phrase:4:5c060e8b7e64e78f,4,"{""section_key"":""key-phrases"",""target_phrase_id"":""ves-call-taxi-for-me"",""target_page_id"":""viet-phrase-ves-call-taxi-for-me"",""vietnamese"":""Gọi giúp tôi taxi được không?"",""english"":""Can you call me a taxi?""}","{""section_key"":""key-phrases"",""display_order"":4,""target_phrase_id"":""ves-call-taxi-for-me"",""target_page_id"":""viet-phrase-ves-call-taxi-for-me"",""vietnamese"":""Gọi giúp tôi taxi được không?"",""english"":""Can you call me a taxi?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",Bà Nà Hills is the completed reference page for this batch.,,viet-phrase-ves-call-taxi-for-me,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-065,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,REFERENCE_KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:explore-next:phrase:0:2d76ffe2b59a88dc,0,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-where-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-where-ba-na-hills"",""vietnamese"":""Bà Nà Hills ở đâu?"",""english"":""Where is Ba Na Hills?""}","{""section_key"":""explore-next"",""display_order"":0,""target_phrase_id"":""city-danang-where-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-where-ba-na-hills"",""vietnamese"":""Bà Nà Hills ở đâu?"",""english"":""Where is Ba Na Hills?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",Bà Nà Hills is the completed reference page for this batch.,,viet-phrase-city-danang-where-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-066,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,REFERENCE_KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:explore-next:phrase:1:f70b2016ef0e989d,1,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-stop-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-stop-ba-na-hills"",""vietnamese"":""Dừng ở Bà Nà Hills"",""english"":""Stop at Ba Na Hills""}","{""section_key"":""explore-next"",""display_order"":1,""target_phrase_id"":""city-danang-stop-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-stop-ba-na-hills"",""vietnamese"":""Dừng ở Bà Nà Hills"",""english"":""Stop at Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",Bà Nà Hills is the completed reference page for this batch.,,viet-phrase-city-danang-stop-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-067,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,REFERENCE_KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:explore-next:phrase:2:07af5f4450d5ebd1,2,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-eat-near-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-eat-near-ba-na-hills"",""vietnamese"":""Ăn gần Bà Nà Hills"",""english"":""Eat near Ba Na Hills""}","{""section_key"":""explore-next"",""display_order"":2,""target_phrase_id"":""city-danang-eat-near-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-eat-near-ba-na-hills"",""vietnamese"":""Ăn gần Bà Nà Hills"",""english"":""Eat near Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",Bà Nà Hills is the completed reference page for this batch.,,viet-phrase-city-danang-eat-near-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-068,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,REFERENCE_KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:explore-next:phrase:3:1c7b876cfb89429b,3,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-atm-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-atm-ba-na-hills"",""vietnamese"":""Có ATM gần Bà Nà Hills không?"",""english"":""Is there an ATM near Ba Na Hills?""}","{""section_key"":""explore-next"",""display_order"":3,""target_phrase_id"":""city-danang-atm-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-atm-ba-na-hills"",""vietnamese"":""Có ATM gần Bà Nà Hills không?"",""english"":""Is there an ATM near Ba Na Hills?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",Bà Nà Hills is the completed reference page for this batch.,,viet-phrase-city-danang-atm-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-069,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:quick-say:phrase:0:bfe8e48e95b6b8fd,0,"{""section_key"":""quick-say"",""target_phrase_id"":""city-danang-place-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-place-dragon-bridge"",""vietnamese"":""Cầu Rồng"",""english"":""Dragon Bridge""}","{""section_key"":""quick-say"",""display_order"":0,""target_phrase_id"":""city-danang-place-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-place-dragon-bridge"",""vietnamese"":""Cầu Rồng"",""english"":""Dragon Bridge"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-place-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-070,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,DEMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:place-brief:phrase:0:ed725cccbcabd6c3,0,"{""section_key"":""place-brief"",""target_phrase_id"":""city-danang-atm-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-atm-dragon-bridge"",""vietnamese"":""Có ATM gần cầu Rồng không?"",""english"":""Is there an ATM near Dragon Bridge?""}","{""section_key"":""explore-next"",""display_order"":90,""target_phrase_id"":""city-danang-atm-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-atm-dragon-bridge"",""vietnamese"":""Có ATM gần cầu Rồng không?"",""english"":""Is there an ATM near Dragon Bridge?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""secondary""}",This is useful but secondary to the core traveler flow.,,viet-phrase-city-danang-atm-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-071,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,DEMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:place-brief:phrase:1:3a82bf38021315a3,1,"{""section_key"":""place-brief"",""target_phrase_id"":""city-danang-eat-near-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-eat-near-dragon-bridge"",""vietnamese"":""Ăn gần Cầu Rồng"",""english"":""Eat near Dragon Bridge""}","{""section_key"":""explore-next"",""display_order"":91,""target_phrase_id"":""city-danang-eat-near-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-eat-near-dragon-bridge"",""vietnamese"":""Ăn gần Cầu Rồng"",""english"":""Eat near Dragon Bridge"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""secondary""}",This is useful but secondary to the core traveler flow.,,viet-phrase-city-danang-eat-near-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-072,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:place-brief:phrase:2:9800aff6619b90ab,2,"{""section_key"":""place-brief"",""target_phrase_id"":""city-danang-go-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-go-dragon-bridge"",""vietnamese"":""Đi cầu Rồng"",""english"":""Go to Dragon Bridge""}","{""section_key"":""use-it-with"",""display_order"":12,""target_phrase_id"":""city-danang-go-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-go-dragon-bridge"",""vietnamese"":""Đi cầu Rồng"",""english"":""Go to Dragon Bridge"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-go-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-073,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:use-it-with:phrase:0:8856b638d251477f,0,"{""section_key"":""use-it-with"",""target_phrase_id"":""ves-drop-near-dragon-bridge"",""target_page_id"":""viet-phrase-ves-drop-near-dragon-bridge"",""vietnamese"":""Cho tôi xuống gần Cầu Rồng."",""english"":""Let me off near Dragon Bridge.""}","{""section_key"":""use-it-with"",""display_order"":0,""target_phrase_id"":""ves-drop-near-dragon-bridge"",""target_page_id"":""viet-phrase-ves-drop-near-dragon-bridge"",""vietnamese"":""Cho tôi xuống gần Cầu Rồng."",""english"":""Let me off near Dragon Bridge."",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-ves-drop-near-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-074,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:use-it-with:phrase:1:21bee9415495b106,1,"{""section_key"":""use-it-with"",""target_phrase_id"":""city-danang-where-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-where-dragon-bridge"",""vietnamese"":""Cầu Rồng ở đâu?"",""english"":""Where is Dragon Bridge?""}","{""section_key"":""use-it-with"",""display_order"":11,""target_phrase_id"":""city-danang-where-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-where-dragon-bridge"",""vietnamese"":""Cầu Rồng ở đâu?"",""english"":""Where is Dragon Bridge?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-where-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-075,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:use-it-with:phrase:2:781e592185f21f7f,2,"{""section_key"":""use-it-with"",""target_phrase_id"":""ves-take-photo-for-me"",""target_page_id"":""viet-phrase-ves-take-photo-for-me"",""vietnamese"":""Bạn chụp giúp tôi được không?"",""english"":""Can you take a photo for me?""}","{""section_key"":""use-it-with"",""display_order"":12,""target_phrase_id"":""ves-take-photo-for-me"",""target_page_id"":""viet-phrase-ves-take-photo-for-me"",""vietnamese"":""Bạn chụp giúp tôi được không?"",""english"":""Can you take a photo for me?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-ves-take-photo-for-me,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-076,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:explore-next:phrase:0:a25ebc44c71fe01b,0,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-stop-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-stop-dragon-bridge"",""vietnamese"":""Dừng ở Cầu Rồng"",""english"":""Stop at Dragon Bridge""}","{""section_key"":""use-it-with"",""display_order"":10,""target_phrase_id"":""city-danang-stop-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-stop-dragon-bridge"",""vietnamese"":""Dừng ở Cầu Rồng"",""english"":""Stop at Dragon Bridge"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-stop-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-077,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:quick-say:phrase:0:7a2ef102aeb90402,0,"{""section_key"":""quick-say"",""target_phrase_id"":""city-danang-ticket-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-ticket-marble-mountains"",""vietnamese"":""Một vé vào Ngũ Hành Sơn"",""english"":""One ticket to Marble Mountains""}","{""section_key"":""key-phrases"",""display_order"":10,""target_phrase_id"":""city-danang-ticket-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-ticket-marble-mountains"",""vietnamese"":""Một vé vào Ngũ Hành Sơn"",""english"":""One ticket to Marble Mountains"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-ticket-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-078,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:place-brief:phrase:0:f8f2ffebe2c8187b,0,"{""section_key"":""place-brief"",""target_phrase_id"":""city-danang-go-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-go-marble-mountains"",""vietnamese"":""Đi Ngũ Hành Sơn"",""english"":""Go to Marble Mountains""}","{""section_key"":""key-phrases"",""display_order"":10,""target_phrase_id"":""city-danang-go-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-go-marble-mountains"",""vietnamese"":""Đi Ngũ Hành Sơn"",""english"":""Go to Marble Mountains"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-go-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-079,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:place-brief:phrase:1:635fd918f2af03c4,1,"{""section_key"":""place-brief"",""target_phrase_id"":""city-danang-stop-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-stop-marble-mountains"",""vietnamese"":""Dừng ở Ngũ Hành Sơn"",""english"":""Stop at Marble Mountains""}","{""section_key"":""key-phrases"",""display_order"":11,""target_phrase_id"":""city-danang-stop-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-stop-marble-mountains"",""vietnamese"":""Dừng ở Ngũ Hành Sơn"",""english"":""Stop at Marble Mountains"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-stop-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-080,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:use-it-with:phrase:0:0d4a6678b8224269,0,"{""section_key"":""use-it-with"",""target_phrase_id"":""city-danang-time-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-time-marble-mountains"",""vietnamese"":""Từ đây đến Ngũ Hành Sơn bao lâu?"",""english"":""How long from here to Marble Mountains?""}","{""section_key"":""key-phrases"",""display_order"":10,""target_phrase_id"":""city-danang-time-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-time-marble-mountains"",""vietnamese"":""Từ đây đến Ngũ Hành Sơn bao lâu?"",""english"":""How long from here to Marble Mountains?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-time-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-081,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:key-phrases:phrase:0:3a9210f0f45efd5a,0,"{""section_key"":""key-phrases"",""target_phrase_id"":""v500-sigh-acti-where-is-the-entrance"",""target_page_id"":""viet-phrase-v500-sigh-acti-where-is-the-entrance"",""vietnamese"":""Lối vào ở đâu?"",""english"":""Where is the entrance?""}","{""section_key"":""key-phrases"",""display_order"":10,""target_phrase_id"":""v500-sigh-acti-where-is-the-entrance"",""target_page_id"":""viet-phrase-v500-sigh-acti-where-is-the-entrance"",""vietnamese"":""Lối vào ở đâu?"",""english"":""Where is the entrance?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-v500-sigh-acti-where-is-the-entrance,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-082,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:key-phrases:phrase:1:e7b495e9d02b1c0c,1,"{""section_key"":""key-phrases"",""target_phrase_id"":""ves-where-driver-waits"",""target_page_id"":""viet-phrase-ves-where-driver-waits"",""vietnamese"":""Tài xế chờ ở đâu?"",""english"":""Where does the driver wait?""}","{""section_key"":""key-phrases"",""display_order"":11,""target_phrase_id"":""ves-where-driver-waits"",""target_page_id"":""viet-phrase-ves-where-driver-waits"",""vietnamese"":""Tài xế chờ ở đâu?"",""english"":""Where does the driver wait?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-ves-where-driver-waits,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-083,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:key-phrases:phrase:2:5c060e8b7e64e78f,2,"{""section_key"":""key-phrases"",""target_phrase_id"":""ves-call-taxi-for-me"",""target_page_id"":""viet-phrase-ves-call-taxi-for-me"",""vietnamese"":""Gọi giúp tôi taxi được không?"",""english"":""Can you call me a taxi?""}","{""section_key"":""key-phrases"",""display_order"":2,""target_phrase_id"":""ves-call-taxi-for-me"",""target_page_id"":""viet-phrase-ves-call-taxi-for-me"",""vietnamese"":""Gọi giúp tôi taxi được không?"",""english"":""Can you call me a taxi?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-ves-call-taxi-for-me,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-084,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:explore-next:phrase:0:9800aff6619b90ab,0,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-go-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-go-dragon-bridge"",""vietnamese"":""Đi cầu Rồng"",""english"":""Go to Dragon Bridge""}","{""section_key"":""key-phrases"",""display_order"":10,""target_phrase_id"":""city-danang-go-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-go-dragon-bridge"",""vietnamese"":""Đi cầu Rồng"",""english"":""Go to Dragon Bridge"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-go-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-085,viet-phrase-city-danang-place-son-tra,city-danang-place-son-tra,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-son-tra:quick-say:phrase:0:45c0d4d1317d6467,0,"{""section_key"":""quick-say"",""target_phrase_id"":""city-danang-go-son-tra"",""target_page_id"":""viet-phrase-city-danang-go-son-tra"",""vietnamese"":""Đi bán đảo Sơn Trà"",""english"":""Go to Son Tra Peninsula""}","{""section_key"":""use-it-with"",""display_order"":10,""target_phrase_id"":""city-danang-go-son-tra"",""target_page_id"":""viet-phrase-city-danang-go-son-tra"",""vietnamese"":""Đi bán đảo Sơn Trà"",""english"":""Go to Son Tra Peninsula"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-go-son-tra,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-086,viet-phrase-city-danang-place-son-tra,city-danang-place-son-tra,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-son-tra:place-brief:phrase:0:9800aff6619b90ab,0,"{""section_key"":""place-brief"",""target_phrase_id"":""city-danang-go-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-go-dragon-bridge"",""vietnamese"":""Đi cầu Rồng"",""english"":""Go to Dragon Bridge""}","{""section_key"":""use-it-with"",""display_order"":10,""target_phrase_id"":""city-danang-go-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-go-dragon-bridge"",""vietnamese"":""Đi cầu Rồng"",""english"":""Go to Dragon Bridge"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-go-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-087,viet-phrase-city-danang-place-son-tra,city-danang-place-son-tra,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-son-tra:place-brief:phrase:1:f4c9d6c3ffcb0422,1,"{""section_key"":""place-brief"",""target_phrase_id"":""city-danang-near-my-khe"",""target_page_id"":""viet-phrase-city-danang-near-my-khe"",""vietnamese"":""Biển Mỹ Khê gần đây không?"",""english"":""Is My Khe Beach near here?""}","{""section_key"":""place-brief"",""display_order"":1,""target_phrase_id"":""city-danang-near-my-khe"",""target_page_id"":""viet-phrase-city-danang-near-my-khe"",""vietnamese"":""Biển Mỹ Khê gần đây không?"",""english"":""Is My Khe Beach near here?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-near-my-khe,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-088,viet-phrase-city-danang-place-son-tra,city-danang-place-son-tra,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-place-son-tra:use-it-with:phrase:0:29784f73f607bd32,0,"{""section_key"":""use-it-with"",""target_phrase_id"":""city-danang-where-linh-ung"",""target_page_id"":""viet-phrase-city-danang-where-linh-ung"",""vietnamese"":""Chùa Linh Ứng ở đâu?"",""english"":""Where is Linh Ung Pagoda?""}","{""section_key"":""use-it-with"",""display_order"":10,""target_phrase_id"":""city-danang-where-linh-ung"",""target_page_id"":""viet-phrase-city-danang-where-linh-ung"",""vietnamese"":""Chùa Linh Ứng ở đâu?"",""english"":""Where is Linh Ung Pagoda?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-where-linh-ung,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
