patch_id,page_id,phrase_id,review_status,import_approval,operation,target_id,target_order,current_value,proposed_value,reason_for_change,new_linked_phrase_required,canonical_target_id,audio_policy,asset_policy,validator_rule,jojo_question
B001-BRK-057,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,v900-airp-bord-arri-can-you-help-me-track-my-bag,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:breakdown:breakdown:chunk-1,0,Bạn có thể -> can you,Bạn có thể -> can you,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-058,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,v900-airp-bord-arri-can-you-help-me-track-my-bag,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:breakdown:breakdown:chunk-2,1,giúp tôi theo -> help me,giúp tôi theo -> help me,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-059,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,v900-airp-bord-arri-can-you-help-me-track-my-bag,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:breakdown:breakdown:chunk-3,2,dõi túi -> track my bag,dõi túi -> track my bag,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-060,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,v900-airp-bord-arri-can-you-help-me-track-my-bag,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:breakdown:breakdown:chunk-4,3,của tôi -> my / mine,của tôi -> my / mine,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-061,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,v900-airp-bord-arri-can-you-help-me-track-my-bag,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:breakdown:breakdown:chunk-5,4,Bạn có thể giúp tôi theo dõi túi của tôi? -> Can you help me track my bag,Bạn có thể giúp tôi theo dõi túi của tôi? -> Can you help me track my bag,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-062,viet-phrase-hotel-9,hotel-9,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-hotel-9:breakdown:breakdown:chunk-1,0,Gọi taxi giúp -> call,Gọi taxi giúp -> call a taxi for me,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-063,viet-phrase-hotel-9,hotel-9,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-hotel-9:breakdown:breakdown:chunk-2,1,tôi -> I / me,tôi -> I / me,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-064,viet-phrase-hotel-9,hotel-9,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-hotel-9:breakdown:breakdown:chunk-3,2,được không -> is it possible?,được không -> is it possible?,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-065,viet-phrase-hotel-9,hotel-9,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-hotel-9:breakdown:breakdown:chunk-4,3,Gọi taxi giúp tôi được không? -> Can you call a taxi for me,Gọi taxi giúp tôi được không? -> Can you call a taxi for me,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-066,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:breakdown:breakdown:chunk-1,0,Bạn có thể -> can you,Bạn có thể -> can you,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-067,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:breakdown:breakdown:chunk-2,1,sắp xếp một chiếc taxi cho -> a taxi for me,sắp xếp một chiếc taxi cho -> arrange a taxi for me,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-068,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:breakdown:breakdown:chunk-3,2,tôi -> I / me,tôi -> I / me,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-069,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:breakdown:breakdown:chunk-4,3,được không -> is it possible?,được không -> is it possible?,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-070,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:breakdown:breakdown:chunk-5,4,Bạn có thể sắp xếp một chiếc taxi cho tôi được không? -> Can you arrange a taxi for me,Bạn có thể sắp xếp một chiếc taxi cho tôi được không? -> Can you arrange a taxi for me,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-071,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-1,0,Tôi bị -> I have / got,Tôi bị -> I am / I have,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-072,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-2,1,dị -> go,dị -> allergy part,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-073,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-3,2,ứng -> react / allergy,ứng -> allergy part,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-074,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-4,3,đậu -> bean / peanut,đậu -> peanut part,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-075,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-piece-5,4,phộng -> room,phộng -> peanut part,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-076,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-food-peanut-allergy:breakdown:breakdown:food-peanut-allergy-full,5,Tôi bị dị ứng đậu phộng -> I am allergic to peanuts,Tôi bị dị ứng đậu phộng -> I am allergic to peanuts,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-077,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:breakdown:breakdown:chunk-1,0,Tôi bị -> I have / got,Tôi bị -> I am / I have,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-078,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:breakdown:breakdown:chunk-2,1,dị ứng với động vật có vỏ -> go,dị ứng với động vật có vỏ -> allergic to shellfish,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-079,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish:breakdown:breakdown:chunk-3,2,Tôi bị dị ứng với động vật có vỏ -> I am allergic to shellfish,Tôi bị dị ứng với động vật có vỏ -> I am allergic to shellfish,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-080,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-emergency-hospital:breakdown:breakdown:emergency-hospital-piece-1,0,Bệnh -> illness,Bệnh -> illness,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-081,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-emergency-hospital:breakdown:breakdown:emergency-hospital-piece-2,1,viện -> institute / hospital,viện -> institute / hospital,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-082,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-emergency-hospital:breakdown:breakdown:emergency-hospital-piece-3,2,gần nhất -> nearest,gần nhất -> nearest,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-083,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-emergency-hospital:breakdown:breakdown:emergency-hospital-piece-4,3,ở đâu? -> where?,ở đâu? -> where?,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-084,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-emergency-hospital:breakdown:breakdown:emergency-hospital-full,4,Bệnh viện gần nhất ở đâu? -> Where is the nearest hospital,Bệnh viện gần nhất ở đâu? -> Where is the nearest hospital,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-085,viet-phrase-emergency-3,emergency-3,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-emergency-3:breakdown:breakdown:emergency-3-piece-1,0,Tôi -> I / me,Tôi -> I / me,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-086,viet-phrase-emergency-3,emergency-3,REVIEW_ONLY,REVIEW_ONLY,REPLACE_BREAKDOWN_GLOSS_REVIEW_ONLY,viet-phrase-emergency-3:breakdown:breakdown:emergency-3-piece-2,1,mất -> takes / loses,mất -> lost,Fix incorrect or misleading breakdown gloss.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-087,viet-phrase-emergency-3,emergency-3,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-emergency-3:breakdown:breakdown:emergency-3-piece-3,2,hộ chiếu -> passport,hộ chiếu -> passport,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-088,viet-phrase-emergency-3,emergency-3,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-emergency-3:breakdown:breakdown:emergency-3-full,3,Tôi mất hộ chiếu -> I lost my passport,Tôi mất hộ chiếu -> I lost my passport,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
